"Gene","Symbol","num_estudos","HedgesG_pool","SE_HedgesG","pval","FDR","I2","tau2","logFC_meta","SE_logFC_meta"
"2532","ACKR1",7,-1.30630641830372,0.217437711270323,1.88142236090661e-09,1.0588518918309e-07,3.98488879246213,0.0140686533698219,-1.60374551660936,0.396906290664525
"8404","SPARCL1",7,-1.92349023438631,0.321356067943975,2.1567048863514e-09,1.19377170467604e-07,43.5965319543811,0.288053972349341,-2.46369070097154,0.332142030393209
"147495","APCDD1",6,-1.45457875199554,0.243376247925561,2.27749286945361e-09,1.25717606393839e-07,0,0,-1.07417007263559,0.284078983429973
"5350","PLN",6,-1.32072757311149,0.221608080105099,2.52632357652827e-09,1.38316215814923e-07,0.00106086991540931,3.48283353110963e-06,-1.32499090858835,0.526199740716543
"3488","IGFBP5",7,-1.22301687259931,0.206796845845417,3.33698578906835e-09,1.79289572475064e-07,0,0,-1.55641264055895,0.396798456131364
"56907","SPIRE1",6,-1.46344172159362,0.247598074008028,3.40959597134631e-09,1.82703562847568e-07,0,0,-1.03340245282164,0.299367328288151
"891","CCNB1",7,1.83732756922429,0.313862450594589,4.80102222473758e-09,2.4427019137377e-07,41.1764548617277,0.260633892292908,1.62884973397431,0.311152714006434
"6513","SLC2A1",7,1.21609243706936,0.207769620887865,4.82548725718158e-09,2.448965170219e-07,0.00152786595505646,4.94497198352438e-06,1.28831173114165,0.436182923868006
"84798","C19orf48P",6,1.92365571269561,0.328890558376675,4.94764584075973e-09,2.49837514786032e-07,29.5047479280448,0.187557769878187,1.06345059392724,0.217814645520568
"898","CCNE1",7,1.21195155504182,0.207258042564031,4.988689750969e-09,2.50653668584847e-07,0,0,1.01893955562362,0.215531060498296
"114928","GPRASP2",6,-2.51775256391177,0.431543802177164,5.40194396563391e-09,2.68736708690351e-07,46.9270658669285,0.482936001628545,-1.20700699667034,0.211848369208795
"51659","GINS2",7,1.74618301211826,0.300388518406022,6.13330924948918e-09,3.02877242055657e-07,39.610954367567,0.234205964171317,1.47953886672473,0.330012372485097
"3557","IL1RN",7,1.20753796503339,0.208008650689015,6.42778809395827e-09,3.14871801443163e-07,0.0018620397815274,6.07291353246774e-06,1.22456324091951,0.300689445269147
"79901","CYBRD1",7,-2.05728197625493,0.354401629554301,6.43871263622113e-09,3.14871801443163e-07,52.7320791240552,0.421593400656699,-2.10201405782191,0.477543770714421
"113130","CDCA5",6,1.84883285557281,0.31873096972576,6.60755899573350e-09,3.22346485825759e-07,25.1235964097777,0.152017807780412,1.92457787696318,0.532632118479744
"8786","RGS11",7,-1.21334952184665,0.209910185913829,7.45555554431582e-09,3.55958609257998e-07,0.000207785194216872,6.95874519423399e-07,-1.00721184220364,0.42452504114079
"4830","NME1",7,1.76906918904757,0.306979602780618,8.2718414629244e-09,3.92143674811767e-07,41.6650120531571,0.259216950955411,1.01851351114664,0.184642578472339
"220042","DDIAS",6,1.60966108343253,0.279518024888963,8.47630566373831e-09,4.00893442518778e-07,11.5021691624752,0.0563817653529723,1.16843616551763,0.187385411864799
"3006","H1-2",7,1.18161816806745,0.206231747976918,1.00688608814872e-08,4.64227480641198e-07,0,0,1.53816868450912,0.371902467931598
"2706","GJB2",6,1.41188667321386,0.247695016911884,1.19736297494588e-08,5.44570411268839e-07,0,0,2.42829792686064,0.358040055100339
"7298","TYMS",7,1.84579138561507,0.323888824274797,1.20623622906844e-08,5.46480067139443e-07,44.3521223183375,0.297730480302779,1.8829625073803,0.277805136829941
"10319","LAMC3",7,-1.85593296913601,0.327477411501838,1.4501294028972e-08,6.42136422188413e-07,46.7154327010307,0.319091036487808,-1.42828346002903,0.328496629978055
"4282","MIF",7,2.22878788046289,0.393471376703849,1.47521038993871e-08,6.51810064396602e-07,58.9944331116647,0.579035251460472,1.21630963147905,0.170877559643524
"55214","P3H2",7,-1.39630555311795,0.247294881506992,1.63920473428235e-08,7.20308554344976e-07,19.3540212214133,0.0820767164491747,-1.21161494231798,0.220821660364866
"55630","SLC39A4",7,1.76661289868802,0.313555940227618,1.75950878076265e-08,7.62378127200125e-07,42.6686980905123,0.272337075424961,1.14496775358759,0.273533721847237
"1894","ECT2",7,1.18325773944657,0.212813365334927,2.69662612263847e-08,1.11563907841725e-06,2.87324256446016,0.00971268494686662,1.01156745946081,0.276876859303656
"91851","CHRDL1",6,-1.2235266657687,0.220643258703339,2.93499218897706e-08,1.19704904096174e-06,0.000610943927184181,1.98854756673514e-06,-1.26465802350819,0.716198476170878
"85457","CIPC",6,-2.21238841234243,0.399542656866922,3.07166379050358e-08,1.24023811725583e-06,43.8717829862096,0.394214838838605,-1.02662328222655,0.222929362531144
"2172","FABP6",7,1.14029650006008,0.206579735329446,3.39220490945039e-08,1.3453965455828e-06,0.0002339237287421,7.51563609727335e-07,1.27094862622765,0.351236663789583
"8516","ITGA8",7,-1.98502179243126,0.36274101210528,4.44272404753721e-08,1.68255646822894e-06,54.0742891423434,0.447468412968377,-1.77402104402391,0.349653925753785
"259266","ASPM",7,1.96521447773744,0.361180445849116,5.29562373957272e-08,1.97585605749835e-06,53.9792107500571,0.442068196079585,2.12898008642002,0.33892214607865
"55872","PBK",7,1.59425744273021,0.293843933787479,5.77846238593794e-08,2.12841791868149e-06,36.8820844142334,0.207492929697384,1.43394696291353,0.277469839288585
"85012","TCEAL3",6,-1.73659261228378,0.320666584953285,6.10934716318474e-08,2.24209702447807e-06,25.7962303927308,0.156889085202875,-1.02165343333485,0.185686151840391
"577","ADGRB3",6,-2.58322852145349,0.477207240529287,6.19008201004738e-08,2.26759586069881e-06,67.0651530426996,0.814866594147645,-1.20318698773445,0.179767882053755
"8140","SLC7A5",7,1.10155228917976,0.203695995604356,6.37947257164376e-08,2.32352692216136e-06,0.000288654895812681,8.99698049455413e-07,1.1859507002072,0.203226097999521
"29127","RACGAP1",7,1.59748339548099,0.295416640524449,6.3888917752501e-08,2.32352692216136e-06,38.1949131112128,0.218662789023841,1.18457481722616,0.299147659090943
"284837","AATBC",5,1.40666893294763,0.263773036069425,9.66692472819025e-08,3.33508903122563e-06,0.00071323473211103,2.78363453162112e-06,1.22116284913717,0.368804878629186
"22974","TPX2",7,1.89429230861558,0.356063805235347,1.03714620258002e-07,3.54777957378305e-06,53.3468143117795,0.424594843023318,2.12653708088918,0.334286865140228
"7037","TFRC",7,1.46653185822123,0.276614448897946,1.14717825716384e-07,3.86510828182894e-06,32.6168167523784,0.166439362975956,1.42046628567694,0.301686553976849
"9928","KIF14",7,1.51871067975211,0.286553176393483,1.15849515696466e-07,3.89022673708734e-06,36.8287091414135,0.198758077844926,1.14225377791305,0.228169723379507
"54443","ANLN",6,1.9390105914975,0.367723198957002,1.34199301936972e-07,4.40321812393993e-06,37.8800828668757,0.290645505340724,2.01162653385541,0.369169177574084
"9787","DLGAP5",7,1.60259676639526,0.306028761116404,1.6342693798389e-07,5.2348584205078e-06,41.7857224206271,0.252786478133965,1.69540724832895,0.313131818610262
"51776","MAP3K20",7,-1.60825669359651,0.308203970559667,1.80712297564745e-07,5.72482920021144e-06,43.4185588300082,0.267572375342551,-1.09806725129286,0.316727380135175
"11170","FAM107A",7,-2.22563180897339,0.427483105799471,1.925787622279e-07,6.06262015838707e-06,66.7264119764694,0.774939417665662,-2.0085654204491,0.415837774290749
"5064","PALM",7,-1.08026343925512,0.209128270117558,2.39727392106875e-07,7.32932852225998e-06,0.000589030148037375,1.96865746056135e-06,-1.04629358297554,0.434009644553522
"6358","CCL14",7,-1.96787505006387,0.383638942248898,2.90516408479876e-07,8.63322212102144e-06,58.3159862746777,0.534203262043795,-1.83339194741096,0.481195642868049
"2237","FEN1",7,1.44707944217281,0.282220504128537,2.93649193037951e-07,8.69813765536684e-06,34.7313961758209,0.182811755888227,1.01422794021295,0.18594434347726
"57549","IGSF9",6,1.25457389639522,0.245323643469424,3.15483747770232e-07,9.23890486929454e-06,0.000768605028266087,3.02032366514785e-06,1.11855753466945,0.346363312159388
"5099","PCDH7",7,-1.09253287977977,0.214168859500833,3.37384329966792e-07,9.80897471886137e-06,0.000625137761662243,2.24456575516371e-06,-1.42016608858716,0.51692627417168
"9022","CLIC3",7,1.03936537078018,0.203807191149431,3.40105495072593e-07,9.87384079931211e-06,0,0,1.16200339930012,0.29175094094393
"128239","IQGAP3",6,1.54893061905567,0.304651151530321,3.69030477716331e-07,1.0605845211011e-05,27.597320733036,0.15141610840382,1.13899292976743,0.417935898485106
"760","CA2",7,1.13245806244327,0.22293067263558,3.77700134711206e-07,1.07941876796615e-05,9.31453778333881,0.0335024690897613,1.35490104920862,0.399681735908021
"10576","CCT2",7,1.30286122717792,0.257589026284274,4.23884019285973e-07,1.18947287194621e-05,27.7756081281612,0.125474873037691,1.09110627903254,0.240761414726788
"1033","CDKN3",7,1.41815413311463,0.28142789537572,4.67632082000107e-07,1.2906645463203e-05,34.79366307949,0.181657858912037,1.28726842239333,0.254302017679253
"23022","PALLD",7,-1.68555497768752,0.334761746146314,4.77628417398048e-07,1.31285912056424e-05,49.8064519308191,0.356180486403747,-1.91480993788149,0.520780886581325
"10439","OLFM1",7,-2.53872018230518,0.509109814926573,6.14553660514916e-07,1.64654616383704e-05,74.1970180601064,1.1978337727994,-1.55774484357091,0.381738507890193
"3868","KRT16",7,1.02162596697361,0.205040509446956,6.27495905332008e-07,1.67875386859662e-05,0,0,1.50659488252405,0.251511077133579
"25890","ABI3BP",7,-2.07037024563479,0.41655360258449,6.68710142643788e-07,1.77045623574074e-05,63.934548162572,0.69917924323674,-1.70652631595768,0.602800679718756
"6768","ST14",7,1.50909945935977,0.304196971167203,7.01569723526034e-07,1.84532986809433e-05,42.575730354317,0.256319548112774,1.11887760052016,0.380770210402346
"116238","TLCD1",6,1.46708495223725,0.295833621351056,7.08002528666741e-07,1.85740038379915e-05,20.8497593652072,0.1099803717466,1.14291552264541,0.329220942032333
"7272","TTK",7,1.59689483691285,0.322193111216095,7.18377906824427e-07,1.88060006046106e-05,48.6034365727645,0.325975496055114,1.70502810053266,0.324171097143807
"85414","SLC45A3",5,1.24424427246156,0.251415084197841,7.46094345839238e-07,1.93965275870567e-05,0,0,1.06708630150239,0.272949155111741
"5742","PTGS1",7,-2.29948913504014,0.464834146723344,7.54037765848277e-07,1.95525777430001e-05,69.2264875377008,0.918591816621741,-2.76122854135735,0.432727274458765
"1634","DCN",7,-1.71431942932617,0.347565013623829,8.12376268091652e-07,2.08772411345799e-05,55.0325220278467,0.428312950849556,-2.29224298157648,0.250280953129485
"701","BUB1B",5,1.82512476669087,0.371847903227312,9.18897781343784e-07,2.33762026496396e-05,52.7149936855814,0.338654399454598,1.41938155350394,0.251781467071535
