"","GSE13507_logFC","GSE13507_SE","GSE13507_logFC_scaled","GSE13507_SE_scaled","GSE3167_logFC","GSE3167_SE","GSE3167_logFC_scaled","GSE3167_SE_scaled","GSE37817_logFC","GSE37817_SE","GSE37817_logFC_scaled","GSE37817_SE_scaled","GSE52519_logFC","GSE52519_SE","GSE52519_logFC_scaled","GSE52519_SE_scaled","GSE65635_logFC","GSE65635_SE","GSE65635_logFC_scaled","GSE65635_SE_scaled","GSE7476_logFC","GSE7476_SE","GSE7476_logFC_scaled","GSE7476_SE_scaled","GSE76211_logFC","GSE76211_SE","GSE76211_logFC_scaled","GSE76211_SE_scaled"
"10940",0.477663570373636,0.152404402616333,1.10534186755692,0.336010496805903,-0.583379445776835,0.1262109667813,-0.988972325347733,0.198389988759971,0.464000000000001,0.157369110809704,0.994380499641702,0.320120010078983,0.556315858768785,0.242296215439428,0.779248395238356,0.335576724441355,0.75297685239956,0.171291640050183,0.722933582913503,0.162262188665062,0.498945942260152,0.112535984245118,0.770500881439994,0.164523340348369,0.218128770562113,0.285001464081322,0.549291777403774,0.655796848860474
"10941",0.0287415711811523,0.0414928697760518,0.115590250239793,0.0914805579629603,-0.165929564305113,0.064965704928297,-0.332786263192503,0.102119061434985,0.0733333333333333,0.0680580725158146,0.199686950015671,0.138443629423972,NA,NA,NA,NA,-0.0257026818609223,0.0341693777300828,-0.0146987116969043,0.0323681763697406,0.131390895392621,0.0811657203058537,0.233149344701018,0.118661204378988,NA,NA,NA,NA
"10942",0.179144088546606,0.285859372115343,0.447187131387954,0.630242617615864,-0.48622990806763,0.130186863555236,-0.836263759795242,0.204639668454278,0.0240000000000009,0.172421533415015,0.0993331570594848,0.350739625652409,NA,NA,NA,NA,0.0517218833321422,0.165675037927716,0.0586445022567176,0.15694165957803,0.334557126341074,0.258772813935129,0.530170668021231,0.378316038425738,0.0237260352359403,0.15512260575645,0.101965299107567,0.356941731404855
"10943",1.03663916149122,0.407525704681648,2.3377318959908,0.898483981699496,0.34530388487496,0.122896967776303,0.470817423738314,0.193180740767352,0.235999999999997,0.372553948367809,0.530583240303636,0.757848685125273,-0.198563737370506,0.499844065101814,-0.266248835333797,0.692276739833151,-0.996974775617266,0.426253230314058,-0.934771259756045,0.403783757666448,0.525732463031315,0.151694200073784,0.809661758764208,0.221771166574174,0.240293719236033,0.0790654867073571,0.600293983804241,0.181932037449146
"10944",-0.46944948939093,0.147113035545337,-0.982786324802436,0.324344463228227,1.00060911040705,0.211333929879241,1.50088636024315,0.332194079821874,-0.423333333333334,0.171462265942029,-0.810631641232438,0.348788285192133,NA,NA,NA,NA,-0.712360151124361,0.297952737830038,-0.665159783779906,0.282246485262709,-0.617418251342576,0.13960243924753,-0.861581224642457,0.204093470900444,-0.646345151501174,0.316833567990833,-1.43988843905082,0.729043467097144
"10945",0.630107762955932,0.190247763043862,1.44144009047835,0.419444873502157,1.1403256702061,0.242727700728897,1.72050568045758,0.381541692036814,0.543333333333331,0.198074184880437,1.15576024777394,0.40292221093494,0.073012077164984,0.326818630165848,0.109879706806373,0.452639036059905,0.837154107156676,0.356553947495428,0.802673525789317,0.337758596279572,0.433344034606586,0.125932945330827,0.67459338080552,0.18410918929369,0.432173830351456,0.275194949517275,1.04181582873268,0.633231767062961
"10946",0.320914783189764,0.169685078890283,0.759753177524341,0.374109715202955,0.598384403875794,0.163461470310752,0.868632626334337,0.256943751281392,0.150666666666666,0.172165868916441,0.35699830113618,0.350219553311406,-0.462517563345699,0.234625160549106,-0.631821034486293,0.324952425302239,-0.402512208662337,0.214947865090919,-0.371645136582153,0.203617123569585,-0.426176191193894,0.217853421742666,-0.581992586734137,0.318493439159486,-0.181050095718513,0.31866328109081,-0.369230671182087,0.733253691381962
"10947",0.288122276154624,0.233503224219252,0.687454566780614,0.514811468886546,0.0640974744058935,0.176692469775723,0.0287913618600238,0.277741451371014,0.237999999999998,0.331154657837403,0.534651637315375,0.673634310184297,-1.06991946058006,0.291853780498504,-1.47306380306897,0.404213229240462,0.110116170306167,0.385989160346457,0.113960598285485,0.365642164091934,-0.170221412748882,0.187590813092397,-0.207796409303655,0.27425065320799,0.177770503620969,0.362766657006178,0.456426204341595,0.834736871626798
"10948",0.563848456238278,0.195045867668241,1.29535623603576,0.430023396765839,-0.0521671361932388,0.117416055623375,-0.153964030782779,0.184565339680234,0.290666666666667,0.166366544595041,0.641786091957796,0.338422576441767,0.260957040397277,0.36520488472245,0.370180739665512,0.505803438749045,1.04797662940205,0.297860374764932,1.00238276944768,0.28215899101552,0.529588710990257,0.0772067945106933,0.815299447008307,0.112873405033025,0.325038243595278,0.10392333931904,0.795293655865979,0.239130695935785
"10949",-1.02255741815509,0.351528719502602,-2.20223974439421,0.775025771263077,1.22826990229411,0.239023442563875,1.85874450122248,0.375718998855197,-0.905999999999999,0.389953843422526,-1.79247145339838,0.793243525647849,-0.426856675156333,0.270829010220484,-0.582431224465722,0.375094229056187,0.247348058832275,0.182317198324916,0.243958457961312,0.172706546699045,-0.363505159043145,0.15468402518125,-0.490369914913335,0.226142177473819,0.103914348036435,0.557558324371174,0.286480992805888,1.28295829411673
"10950",-0.506010601935918,0.323951763947157,-1.06339369164435,0.714226041219147,0.73967850379495,0.243232456924413,1.09073166899031,0.382335114181567,-0.447333333333333,0.396223904776137,-0.859452405373284,0.805998075085069,0.0204033623250472,0.352836718215325,0.0370174040624459,0.488673708529038,0.993600129758838,0.459969418726521,0.950872667486679,0.435722634097586,-0.143295068971027,0.223395554378177,-0.168431116047304,0.326595826853202,-0.0231272540465008,0.223785327323458,-0.00584551361655912,0.514936696739418
"10951",-0.416374970772535,0.346567961192767,-0.865771362881713,0.76408864060539,1.09074991896698,0.226546144494717,1.64257796163947,0.356106035839198,-0.275333333333334,0.343433929886857,-0.509570262363875,0.698612787040452,-0.00459833051146941,0.322573111989308,0.00239042413892105,0.44675905530719,-0.701972369043911,0.381076908460589,-0.655319582265952,0.36098885618945,0.0281499489044039,0.304446131448504,0.0822149969818747,0.445088696189364,-0.0293324196713556,0.0484622429734616,-0.020123784349498,0.1115130630404
"10952",-0.16395164908249,0.240057489614144,-0.309246195167309,0.529261851773973,0.594493178750803,0.183838219765822,0.862516041314057,0.288973797468748,-0.161999999999999,0.323431600187737,-0.279027765032088,0.657924077852608,0.629698847124203,0.268066382860356,0.880882763803991,0.371268030455923,0.56029692013268,0.153059556928711,0.540410562453777,0.144991189856557,-0.0050485250248844,0.132116150252408,0.0336800873531646,0.19314880035304,0.273586499017209,0.230475700413953,0.67690166068295,0.530331444287786
"10953",0.340587568918794,0.27936791476613,0.803126350430693,0.615930709485531,0.22506574752463,0.158522769638704,0.281816076820605,0.249180647996443,0.252000000000001,0.263545062560466,0.563130416397542,0.536102972489566,-0.54377784764778,0.637528028498827,-0.744365343046005,0.882967020987886,1.57922024072319,0.377762278871655,1.50562245506249,0.357848953672567,0.672487158553522,0.450766733461613,1.02421155704501,0.659003866225523,0.28934398161369,0.586665486684383,0.713160096989782,1.34993474066167
"10954",0.0827869840088873,0.249543164961991,0.234745771357141,0.550175200938781,0.663232532371652,0.21128814356755,0.970566870334635,0.332122108692158,0.165999999999999,0.30429420461613,0.388189344892832,0.618994816374627,1.00739153169541,0.250169376478814,1.40398162320633,0.346480937649162,0.82236068302601,0.320878614221,0.788659920825355,0.303963849164253,-0.169241651744565,0.271004476069253,-0.206364035878793,0.396198264504958,0.35496772048263,0.245366363272523,0.86416227271339,0.564595302586098
"10955",-0.409767164564748,0.266551142088345,-0.851202936979574,0.587673191454686,1.28305425973056,0.241910016834049,1.94485958561822,0.380256381395076,-0.193333333333333,0.154814743930517,-0.342765984882642,0.3149239207899,0.166869576734445,0.2872558599745,0.239870974778321,0.397845176376374,-0.0872421143304898,0.289037190032116,-0.0729941603177029,0.273800910811936,0.779245217395381,0.265815843489776,1.1802877896171,0.388612680484504,-0.0123043823706421,0.342936396753265,0.0190582361361937,0.78910685275001
"10956",-0.202921554102721,0.170373535611967,-0.395164298066807,0.375627576111899,0.309314903057949,0.0976194468535411,0.414246636902241,0.153447211901858,-0.35866666666667,0.171450169127438,-0.679086804519602,0.348763677869967,-0.0494386510120481,0.240714175615231,-0.0597127657486917,0.333385622359231,0.429128897711396,0.248630665747124,0.416156918815885,0.235524372243504,0.172478655509408,0.176407362675739,0.293218091486245,0.257900872899841,0.551319223804585,0.350687652864708,1.31597292415205,0.806942723695374
"10957",-0.230322271920669,0.0968657979928565,-0.45557547155518,0.213562891545968,0.111278130601492,0.11878243377839,0.102954250324005,0.186713138352002,-0.108666666666664,0.0948740555671206,-0.170537178052423,0.192992662080338,NA,NA,NA,NA,0.00938592251717285,0.0614636017276489,0.0185402352938778,0.0582236152134694,-0.662594020501507,0.178864355790664,-0.927626485584461,0.261492903637316,-0.555283194835095,0.444741923482908,-1.23035216728049,1.02336439890363
"109580095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520003286391253,0.0846163160077501,0.16702528950914,0.194704660830201
"10959",-0.661462486009647,0.370467180898058,-1.40612306100858,0.816779957579114,1.47859601081247,0.204109239266875,2.25223006845801,0.320837647604178,-0.498666666666665,0.507287533826043,-0.963874595341207,1.03192354335474,0.331763941361498,0.310411599030251,0.468247264767125,0.42991553723717,1.36447444719804,0.234486192170283,1.30219675107718,0.222125509114977,0.467510822102318,0.0824815073202057,0.724543928139134,0.120584835084671,0.304473619512677,0.412986107769515,0.74797384396662,0.95029332207613
"10960",-0.160838104709489,0.173885977646025,-0.302381671743842,0.383371561013941,0.929572938047738,0.175730599234902,1.38922518059039,0.276229494917082,-0.439999999999998,0.173644165742176,-0.844534949663577,0.353226702505547,-0.190562524069593,0.165940808999445,-0.255167271611444,0.229825600181952,0.310492069220123,0.291203229375457,0.303773900931091,0.275852769761282,0.475258582345185,0.102594212833856,0.73587085973284,0.149988847647812,0.338263962021422,0.27924256265493,0.825726427486079,0.642545445326461
"10961",-0.527216123592724,0.150405702175802,-1.11014613281148,0.331603902793789,0.937872395087862,0.145625604938675,1.40227102938543,0.22890770004963,-0.590000000000003,0.173686819048283,-1.14966472554389,0.353313467797101,0.770108691372196,0.473167003159748,1.07534835017978,0.655329398134058,1.78519765148728,0.355418601618866,1.70074199199,0.336683098918645,0.454552134490738,0.12593368667253,0.705598818388778,0.184110273107139,0.334536784444869,0.290588725602675,0.817150080982997,0.668653303865972
"10962",0.432137237201388,0.465145012061888,1.00496861347535,1.02551897390498,0.31127414022596,0.300529946036811,0.417326345818609,0.472400569750737,0.296666666666665,0.694791344466581,0.653991282993005,1.41334351480441,0.974366802286676,0.385379913013087,1.35824285464799,0.533745558674464,0.0430288443647298,0.639399797446428,0.0504097073269139,0.605694536728464,1.177469546792,0.606380898656406,1.76247665409281,0.886505873117874,0.791782883153271,0.410053973627726,1.86928695913305,0.943546394172373
"10963",0.768482685513597,0.178384475026471,1.7465193774011,0.393289531320147,0.9926107106593,0.235150813399989,1.48831374094927,0.36963164467443,0.538666666666666,0.175415415232626,1.14626732141323,0.356829775572541,0.28857892456943,0.265438806813918,0.408436646372841,0.367628875955366,0.0555909100756953,0.218515228653413,0.062309577488811,0.206996437465141,1.02481766590622,0.19832938178234,1.53930539449741,0.289950033306551,0.183343866972514,0.31515197286278,0.469250679244836,0.725174066672865
"10964",0.0628634056939283,0.576043510898579,0.190819668614469,1.27002017629447,0.382569035293621,0.489312750465895,0.529394209585358,0.769146719502207,-0.186000000000002,0.645648224368061,-0.327848529172942,1.31337665332627,0.0589667515722159,0.694495220857214,0.0904271357144739,0.961865751525537,-0.892062234059821,0.974253850002373,-0.8353890680359,0.922897124287172,0.255866304584145,0.86163409258698,0.415127671445052,1.25967636060014,-0.587091956095507,0.49651320709186,-1.30354507338704,1.14249166290437
"10965",-0.365838725413765,0.186220736081425,-0.754352607135836,0.410566367979548,0.191570903864121,0.170720751691768,0.22916580539974,0.268354556446054,-0.226666666666667,0.242940423525432,-0.410572601744931,0.494189046550536,0.486631013173297,0.532242826277187,0.68273590045702,0.737148551518163,-1.49095546367492,0.331659889728772,-1.40271229633568,0.314176801530052,-0.532714831481532,0.271311697089997,-0.737748037702753,0.396647409984043,NA,NA,NA,NA
"10966",-0.740369668796355,0.219800072102575,-1.5800920621303,0.484599723874674,0.35382484714309,0.26163178061982,0.484211454793695,0.411256860953764,-0.526000000000003,0.195122753385885,-1.01947602116829,0.396918413398549,-0.578793467888081,0.381521845898469,-0.792861466368494,0.528402191991454,-0.582573294127094,0.316490264225471,-0.542214498941918,0.29980682623719,-0.983471684575075,0.228227944277806,-1.39673745920493,0.33366059758841,-0.0141516637913162,0.18514636093803,0.0148075866227202,0.426027285412466
"10969",0.399418842838605,0.214752752988337,0.93283340113371,0.47347175004978,1.05654538091159,0.174633994985065,1.58881212739063,0.274505751645418,0.370666666666658,0.169997530846266,0.804521972427272,0.345808723248838,0.569291809567661,0.302352022784486,0.797219897837774,0.418753141687433,1.12509257400192,0.212166864057956,1.075433631405,0.200982719963219,0.461143365636914,0.209172238487405,0.715234948311587,0.305801878527457,0.193510746382164,0.228706528211065,0.492644971274474,0.52626052640852
"10970",-0.0563647763131758,0.254932768602609,-0.0720462327750379,0.562057819588781,1.00941513454764,0.216819822904713,1.51472847772965,0.340817310301898,-0.209999999999999,0.360088055074599,-0.376669293313785,0.732490583613906,0.253668465758272,0.316171640331673,0.360086170095914,0.437893110428202,0.365993859880662,0.283858289185675,0.35634997542469,0.268895010057079,0.514764590715398,0.196149370646731,0.79362714546222,0.286762939716595,0.379701247066649,0.0978463038351743,0.921074853311144,0.225147256469681
"10971",-0.164786268691957,0.266046465552745,-0.311086305720591,0.586560516160915,1.53160235401963,0.218155333006345,2.33555030679591,0.342916587732445,-0.0553333333333317,0.289699034972845,-0.0620465910727618,0.589305344093357,0.753229659867969,0.448031136902807,1.05197113773072,0.620516589980192,0.522237969922573,0.286613417309925,0.504357848161489,0.271504904616805,0.129908588198104,0.243958349840899,0.230982267808233,0.356657853849462,0.182014475349419,0.499962437986391,0.466191709565022,1.15042844582202
"10972",-1.63131077273969,0.33197110558601,-3.54437628110021,0.731906521060079,0.938755738111808,0.195398196885765,1.40365954907639,0.307144831170321,-1.62066666666667,0.49926840303749,-3.24624531892586,1.0156110394863,0.0555478311139694,0.519532617214102,0.0856919807454905,0.719545097346915,0.558614605284839,0.510731804431465,0.538816928992421,0.483809136182166,-0.319411480804231,0.223832224390682,-0.425906629851455,0.327234221848094,0.309925677779411,0.375591221961186,0.760519192260366,0.864246577173787
"109729127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61495867141287,0.146711600583896,2.40206915982798,0.214486795115629,0.0524851518806204,0.243807809677489,0.16814088221338,0.561009024390307
"109729141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250129606217855,0.176161775138812,0.406740836033036,0.257541833236269,0.0698790903857454,0.128464928859627,0.208164852257545,0.295601623685658
"109729181",NA,NA,NA,NA,-0.839642976243824,0.112044882968188,-1.39179087769297,0.176122437214105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.576172636673633,0.128639519103594,-0.801281700489581,0.188066097486051,-0.827342223069073,0.530623762454086,-1.85636808616355,1.22098106572739
"10973",-0.636750075902027,0.282429050359349,-1.35163887908874,0.622679685721191,0.53446709829838,0.198446377225005,0.768161535283718,0.311936240971405,-0.207333333333333,0.153028360157017,-0.371244763964802,0.311290061586937,-0.000995825038085485,0.31664000669231,0.00737984167624304,0.438541791006461,0.896871424465347,0.228250103631288,0.859242910056244,0.216218149160049,0.140550328154952,0.175442085015443,0.246540087971834,0.25648967357457,0.215996293202338,0.659402405215018,0.544384883548633,1.51730455443428
"10974",0.50673379676031,0.386549249461415,1.16943385599531,0.852236570084225,1.42736089907295,0.449822013382873,2.17169401441025,0.707071552138983,0.84266666666667,0.207816633324717,1.76466366719731,0.422740285003797,-0.918679870369296,1.52095148133505,-1.26359917648892,2.10649561824558,2.14731501277497,0.627705921922027,2.04377073279103,0.594617091057383,0.977762865380605,0.189462316311697,1.47051306097112,0.276986719926359,0.183653989828766,0.817221144399743,0.46996428116455,1.88045016907906
"10975",0.366559715426469,0.154453359648494,0.860387910473212,0.340527893012911,0.890209741880179,0.210257377649836,1.32735049375141,0.330501856157497,0.445999999999998,0.10551601598634,0.957764926536059,0.214640522064629,-0.265936804981179,0.25822732162815,-0.359559551323943,0.357641074154135,-0.853861428949628,0.214980479955636,-0.799201976569374,0.203648019177393,0.312736213934416,0.0868808430361674,0.498269321774746,0.127016497029595,-0.0761943719833704,0.0984635640182981,-0.127954530962435,0.226567590517172
"10978",0.195617291332086,0.145454162794902,0.483506089088065,0.320687097381554,0.0262533588627401,0.0821412989649471,-0.0306954945416628,0.129117237542623,0.209333333333337,0.193702839740301,0.476337946813818,0.39403002718224,0.778044158803309,0.230434448884192,1.08633885683137,0.319148350768761,0.509446548563599,0.141615839994244,0.492240712583617,0.134150715939056,0.41415511543529,0.218612257768359,0.646539908834634,0.319602828645535,0.0770019357487435,0.0199361737101472,0.224554731372839,0.0458737288932629
"10979",-1.74205015721462,0.462163611948085,-3.78852667934738,1.01894579284053,-0.0403500122735085,0.294036868548122,-0.135388790125024,0.462194154231943,-1.91466666666667,0.509925387909415,-3.84429967965125,1.03728946218984,-2.18778057430262,0.780212917436149,-3.0212851413307,1.08058351107638,-5.08868121649369,0.365838002780008,-4.81078787257513,0.346553252748049,-3.31301363715133,0.45335740378037,-4.80243943169319,0.662791327964472,-2.07327586682326,0.831445395192461,-4.7232984722829,1.91318059338525
"10980",0.266872180832653,0.149129468046118,0.640603852734752,0.328790151638349,0.964095701814422,0.15529296325764,1.44349123123798,0.244103741702344,0.197999999999999,0.144419143083211,0.453283697080629,0.293777205078701,0.00954789133368017,0.176686598383331,0.0219827350687745,0.244708361748992,-0.427448606806244,0.306071628505905,-0.395267039782264,0.289937397499947,-0.118742749296784,0.124629895026402,-0.132536555980996,0.182204179174802,-0.332111211099632,0.0975496791635532,-0.716826792386641,0.224464714274431
"10981",-0.398929164759341,0.265521036315295,-0.827308078061589,0.585402086771205,-0.300953595446957,0.106977013591349,-0.54502943590327,0.168156294696156,-0.454000000000001,0.311900268960733,-0.873013728745744,0.634467061099961,0.336801643561519,0.486052580900841,0.475224408838188,0.673175735366556,-0.149363680417114,0.311508846622321,-0.131841056018881,0.295087998612531,-0.544803581157622,0.201560056090295,-0.75542133118916,0.294673156601628,0.167879310501728,0.254806470464365,0.433666274669032,0.586317270117986
"10982",-1.17781104452651,0.340996335516845,-2.54453200913479,0.751804712587273,-0.423885099786082,0.201223858954726,-0.738264464411892,0.316302141837177,-1.29666666666667,0.393828940744457,-2.58716500302442,0.801126242830218,-0.244632215835117,0.545410964094339,-0.330053006088647,0.755386230334805,-1.17559524973727,0.166257728429366,-1.10397595102184,0.157493634187441,-1.37093489208631,0.293353063103268,-1.96319397166581,0.42887105104134,-0.568505878163744,0.253970991356091,-1.26077795505095,0.584394807830781
"10983",-0.13428560214329,0.179952730851471,-0.243840583523649,0.396747111349536,0.90233775651217,0.14330160064083,1.34641442098279,0.225254616658496,-0.107999999999995,0.182738023370029,-0.169181045715172,0.371725414104707,-0.167849247773679,0.259505649514704,-0.223709715219608,0.359411539632326,-0.526245217097808,0.240308334435453,-0.488855694861412,0.227640743520982,-0.86692707150536,0.136076179673863,-1.22635365556686,0.198938213158783,-0.276567897243249,0.287495167026649,-0.589019974552571,0.661534933535973
"10984",NA,NA,NA,NA,NA,NA,NA,NA,-0.0120000000000013,0.053505278382743,0.026102010848208,0.108840357342263,NA,NA,NA,NA,-0.31163013081456,0.394805293264702,-0.285553808028766,0.373993564209635,-0.282966375749165,0.134251466584375,-0.372625268665273,0.196270551835397,0.231709778872389,0.201359615384407,0.580542081618653,0.463334466307064
"10985",0.783242888271559,0.195266090243317,1.77906163324488,0.430508927994523,0.698921876270994,0.147584838139304,1.02666665877307,0.231987402729703,0.543333333333338,0.213986961642728,1.15576024777396,0.435291957649015,-0.0935429764112641,0.328536571161847,-0.120796613155563,0.455018359282826,0.382648164093721,0.220514362539832,0.372126366213598,0.208890189196106,0.640269113756809,0.146683491218244,0.97710999761933,0.214445700289266,0.146431897039976,0.224344334620528,0.384315138141497,0.516222989162828
"10987",-0.230036967067155,0.200822423681403,-0.454946451501135,0.442759140763312,1.17265032913549,0.245677036187392,1.7713165480487,0.386177728376461,-0.076666666666668,0.227567274003822,-0.105442825864633,0.462917008763183,0.39729842571515,0.268334870025643,0.559011569762427,0.371639881263902,0.533192601504359,0.194905198709243,0.514735018325539,0.184630984416374,0.46110923031928,0.120857542013206,0.715185043771996,0.176689142159154,0.026571825626756,0.140786863763118,0.108513547471238,0.323954762528719
"10988",0.131038562286161,0.150117699170304,0.341127453974478,0.330968934044214,1.06943630867695,0.206895879251262,1.60907527155073,0.325217944255725,0.0393333333333334,0.129540117242916,0.130524200816136,0.263510312945592,-0.0684054957434022,0.23980638156567,-0.0859815690661199,0.33212834084096,-0.323243436890346,0.118873072345932,-0.296554931381559,0.112606808403143,-0.253115971604571,0.218649959258135,-0.328985110065688,0.319657946793527,0.0445779048192581,0.326989264556577,0.149946071450854,0.752412027070218
"10989",-0.263285986789745,0.153723787773742,-0.528251549277223,0.338919384309207,1.45578557142984,0.202794840155017,2.21637452493323,0.318771554366183,-0.384666666666668,0.146070167478375,-0.731975965672184,0.297135716436497,-0.430697932846177,0.153030465734219,-0.587751310340588,0.211944963059739,-0.338904756154571,0.191803483838799,-0.311390681336729,0.181692773051559,0.208042932973516,0.107098557700965,0.34521171614524,0.156574028988595,-0.125833629512673,0.299859775429788,-0.24217593951703,0.689986265371443
"10990",0.0919135356381373,0.106805834797655,0.254867349831413,0.235477984861595,-0.266039277684173,0.0855313100269008,-0.490147904724419,0.134445968267288,-8.88178419700125e-16,0.0457885639935629,0.050512392918633,0.0931430284615778,0.38945955671745,0.778103508349158,0.548154850532199,1.07766201025708,-0.575127498213329,0.275593596178869,-0.535161200012869,0.261065981299246,-0.325334874865595,0.0983110326611741,-0.434566407288089,0.14372700070125,0.165752171627558,0.346289027880302,0.42877166482811,0.796821356728399
"10991",0.00611901546719817,0.0410773343913164,0.0657136321502159,0.0905644148026025,-0.351304312151155,0.156371535141535,-0.624175316611969,0.245799140045133,-0.0199999999999996,0.041683107867354,0.00982842280126221,0.0847917157437343,NA,NA,NA,NA,0.0136326625912231,0.0848956756252208,0.0225631131115292,0.0804204929739226,0.30370388600905,0.136904486028268,0.485064400954341,0.20014916563032,0.181322037983761,0.0782103712080986,0.464598390583677,0.179964391242018
"10992",0.270094915002714,0.13170445900556,0.647709110135233,0.290372718519275,1.01868110030346,0.110456439209311,1.52929357368786,0.173625575431756,0.047333333333329,0.121609778684138,0.146797788863077,0.247378430098293,-0.0578430419865334,0.120467343313945,-0.0713527246685095,0.166845513447782,-0.357528505795726,0.217327573756884,-0.329032700392875,0.205871388497,0.0942951318567449,0.135481744168129,0.178916745496108,0.198069170997016,-0.172070622270798,0.182133879010275,-0.348568635601254,0.419095474862515
"10993",0.175393340919958,0.194100120305666,0.438917747093351,0.427938279566491,-0.252968082923029,0.097822400374395,-0.469601400344684,0.15376623288512,-0.00466666666666615,0.119019035722012,0.0410194665579154,0.242108344635647,0.894924010694166,0.680017271862453,1.24821574698251,0.941814003331783,0.0797225085490219,0.140915010951167,0.0851691051523984,0.133486830332167,0.257545083177646,0.208946938279122,0.417581982070768,0.305472498168841,0.822748209261827,0.730764198346894,1.94053909585938,1.68151016374849
"10994",0.627203672905395,0.217222302323677,1.43503735719835,0.478916438554896,0.741870683630736,0.254279100243486,1.09417753858526,0.399699242670527,0.65,0.149626695974175,1.37274142173327,0.304370401388733,0.088402363703219,0.419943076204725,0.131195029191199,0.581615035583737,0.828466339825752,0.46765436422893,0.794443724607453,0.443002476106381,0.613059688842697,0.148024673603742,0.93733085047936,0.216406458064289,0.246329807492943,0.190427037192503,0.614183202482767,0.438178278596654
"10998",0.142627372510381,0.240174323080241,0.366677646842805,0.529519437974323,-0.0166520095502287,0.105908650800658,-0.0981380930279018,0.166476943943663,0.24133333333333,0.327354679850087,0.541432299001601,0.665904400640165,-0.379917635147216,0.473055116550645,-0.517421338669058,0.65517443681234,-0.345082706744724,0.458733936578591,-0.317242968021176,0.434552279039272,0.314087912512051,0.165247308849688,0.500245453823782,0.241585297519701,-0.00646131097336511,0.0979177358205793,0.0325033172776284,0.225311623593504
"10999",0.353439095639642,0.127772525411609,0.83146049172881,0.281703868160423,NA,NA,NA,NA,0.182666666666665,0.0796374500897038,0.422092653323976,0.161998381983667,NA,NA,NA,NA,0.0612016843696122,0.105089156296928,0.0676245859548978,0.0995494964068794,0.693030802482586,0.266575574856,1.0542455852255,0.389723378924448,0.262793498635995,0.344944465167665,0.652066645667974,0.793727477920146
"11000",0.336080385641667,0.236610483426436,0.793189230071019,0.521662135218927,0.370674803762966,0.16619130446027,0.510697764103215,0.261234755304662,0.326000000000002,0.319488480056619,0.713661105831827,0.649902988773429,-0.0165931708962272,0.269278970530728,-0.0142222548466497,0.372947446693536,-0.081744098781801,0.446032652608794,-0.0677859666429654,0.422520529356731,0.189034102804034,0.153527481752578,0.317421527464025,0.224451354850111,-0.0810604173605105,0.106958629387668,-0.139151446160843,0.246114988696527
"11001",0.192461710790337,0.379402549062868,0.476548887279312,0.836480028211324,0.250096377966695,0.222702584341757,0.321161520554201,0.350064374999493,0.388000000000002,0.479160995135517,0.839781413195684,0.974708580375216,0.364863103560081,0.528666764349318,0.514089121653786,0.732195757905696,2.62518944763054,0.715252221548991,2.49645453968333,0.677548483288999,0.608193700715749,0.36641277265787,0.93021696041023,0.535681575172213,0.697476859332405,1.94363149719387,1.65228599231472,4.47235390637154
"11004",1.51551709009478,0.400912499330816,3.3935282374163,0.883903652146901,0.396656001135862,0.198903353780406,0.551537396238441,0.312654558689758,1.39066666666667,0.471061422956212,2.87940444841333,0.958232442749897,1.84498715780869,0.586716663009689,2.56403934886143,0.812594020880091,2.49467724069862,0.348645219079611,2.37282214093885,0.330266767828796,2.08799955617628,0.441141149902236,3.09363699037281,0.644931628171057,1.46495764496515,0.402361307439034,3.41828211588306,0.925845340382559
"11005",0.340991299132891,0.225777360820427,0.804016466381973,0.497778029206796,-0.0257437614587728,0.390046584308912,-0.112429343661216,0.613111042965048,0.141333333333333,0.199702494775987,0.33801244841474,0.406234516491559,0.436055843908601,0.366014879898161,0.612690028675104,0.506925270253451,0.733720363483587,0.878056958728347,0.704692178741094,0.831771146882056,1.24374053351038,0.65882035926863,1.8593623229411,0.963170375444506,1.27618276212203,1.26910602829411,2.98390549360297,2.92025073242301
"11006",0.0508840446091838,0.0498998308785697,0.16440841670572,0.110015633906903,-0.09778624187408,0.131915961836529,-0.225672330735386,0.207357623932623,NA,NA,NA,NA,0.973743603882864,0.77436255758703,1.35737973394819,1.0724808480141,0.536523764112503,0.197918495159658,0.517890582341613,0.187485438241428,-0.0324906722231999,0.10557154832422,-0.00643929093888919,0.154341599200998,0.419247798505078,0.407928192507846,1.01207264484958,0.938654908564473
"11007",0.304439280417624,0.13663578097224,0.723429148975571,0.301244950000051,0.662537787090303,0.171832767521024,0.969474805896234,0.270102525053643,0.120666666666667,0.105791782452929,0.295972345960122,0.215201485798933,NA,NA,NA,NA,-0.817032932207334,0.233514440219728,-0.764314853736654,0.221204982005245,-0.618755781361057,0.219820224754794,-0.86353664279544,0.32136883056014,-0.0563605472751494,0.197389108310182,-0.0823163101679238,0.454198211389748
