"Gene","Symbol","num_estudos","HedgesG_pool","SE_HedgesG","pval","FDR","I2","tau2","logFC_meta","SE_logFC_meta"
"6812","STXBP1",7,-1.52445897454297,0.214355307928567,1.14512463974036e-12,1.69646847363887e-10,0.000365107328152977,1.27429896360095e-06,-0.796831412850422,0.217812622579801
"284440","LINC00663",3,-2.71500694224995,0.382329967658172,1.23665656007169e-12,1.81869754542513e-10,0,0,-0.579214833500269,0.185399931455725
"2621","GAS6",7,-1.54779985194045,0.218673056594745,1.46095615827787e-12,2.13036430977179e-10,0.000532900256265166,1.97558559730633e-06,-1.17457421867167,0.22659452386792
"6769","STAC",6,-1.87376867170597,0.264756945593383,1.46972721390847e-12,2.13036430977179e-10,17.4627215277351,0.074207529626369,-0.736526295434304,0.162514351115481
"63826","SRR",6,-1.58429654613825,0.224001520905078,1.51942916063551e-12,2.18667562346316e-10,0.00113315400351729,3.72321154326496e-06,-0.589886117098942,0.0790284548312384
"57519","STARD9",4,-2.09348054896002,0.296393719829729,1.62741199761212e-12,2.32546786722617e-10,0,0,-0.438548311031893,0.0794470595863391
"26155","NOC2L",7,1.47664820187984,0.209138335318936,1.65750552059568e-12,2.35179022739168e-10,0.00027188853444534,8.7983153816441e-07,0.512021289466233,0.125867074789321
"65250","CPLANE1",6,-1.53007863660304,0.217755056520046,2.11620266110997e-12,2.96331625071919e-10,0.00276217593622009,8.34756726784067e-06,-0.353799093419276,0.056755480998343
"126789","PUSL1",6,1.80089562500598,0.256300833950389,2.11791512856643e-12,2.96331625071919e-10,0.00201969356910678,8.78561457503301e-06,0.842370255508167,0.231267936122765
"435","ASL",7,1.46823584606888,0.209124767464296,2.20505731732411e-12,3.06396516065146e-10,0,0,0.499365354072704,0.127556332423457
"59353","TMEM35A",7,-1.50239514536027,0.214351276520134,2.39971058528798e-12,3.31160060769741e-10,0.000191771200841471,6.69751084489548e-07,-1.14139397235014,0.215049595270025
"222229","LRWD1",6,1.76437962240341,0.25180411772073,2.43564008189583e-12,3.33831812041069e-10,0,0,0.521901534336595,0.137812482806916
"51119","SBDS",6,-1.79740122668345,0.256672809596249,2.51086265013544e-12,3.41816626181952e-10,0.000521518235443444,2.29405572015918e-06,-1.02199462778314,0.143528256953992
"10687","PNMA2",7,-1.47978390919314,0.211494372481247,2.6187394859372e-12,3.54109819883643e-10,0.000843411998765957,2.86918806459111e-06,-0.846115223387728,0.218749486792052
"54558","SPATA6",7,-1.46668389824807,0.209836538325848,2.75573422574902e-12,3.70150221202609e-10,5.95550538631379e-05,1.98350812920722e-07,-0.425467408635246,0.0867447359489995
"6996","TDG",7,1.4639937677113,0.209629682700026,2.87476826738273e-12,3.83581662590909e-10,0,0,0.842298040408762,0.12086655269725
"10882","C1QL1",6,-1.53978611310554,0.220751800073514,3.05454124326713e-12,4.04887480061488e-10,0.000356859768227782,1.1332357398102e-06,-0.504273003895421,0.139619989245391
"2662","GDF10",6,-1.52684453996961,0.218991803219952,3.12124975904308e-12,4.11025752583006e-10,0.000496856412274383,1.52913682006019e-06,-0.270159693598073,0.076227249328287
"23671","TMEFF2",5,-1.93434794913419,0.277598720985781,3.21148713062152e-12,4.2016261498547e-10,0.0012906969689409,5.79249036321294e-06,-0.823682740897489,0.200138970737878
"27115","PDE7B",7,-1.45627554214506,0.209289560221144,3.44683661793437e-12,4.48044285020269e-10,0.000535535123098076,1.75996483144899e-06,-1.14181659088844,0.224508559964054
"9618","TRAF4",7,1.47465384596431,0.212097416445139,3.58310664874194e-12,4.62772004864439e-10,7.49136091537612e-05,2.52977494059646e-07,0.769969909419722,0.0913913187213032
"4958","OMD",7,-1.47285773696066,0.211938588421547,3.66699405053409e-12,4.70589784268541e-10,0.000160850868384985,5.47899777827338e-07,-0.934684681364776,0.308666501156456
"376940","ZC3H6",6,-1.7501654028769,0.252882774905212,4.48920980462304e-12,5.72459488250285e-10,0,0,-0.484754033314557,0.0609727146364641
"6096","RORB",6,-2.27633808531447,0.329232326628802,4.70915029945351e-12,5.96729309643959e-10,38.6951364238978,0.236497341819658,-1.07538625010277,0.234236915879109
"29068","ZBTB44",7,-1.44482224677497,0.209064393370964,4.81602582422952e-12,6.06458051916102e-10,0,0,-0.753614833364635,0.0921332518764397
"9454","HOMER3",7,1.44860177177884,0.209836853031885,5.07484811709009e-12,6.35080992938703e-10,0.000227753486787182,7.58498038283732e-07,0.667331595134217,0.126093412125992
"2177","FANCD2",6,1.79731803930327,0.261142167122849,5.87999788833242e-12,7.31297515148899e-10,0.000265478150512697,1.23093647075558e-06,1.37794261595762,0.342552186308529
"284","ANGPT1",7,-1.44886651689932,0.210645320366426,6.06016730039256e-12,7.49081293057113e-10,0.000392596889956397,1.30740452936655e-06,-0.777508463063773,0.134766464661436
"8896","BUD31",7,1.735603566222,0.252385509371233,6.12138315758811e-12,7.52034316213935e-10,18.9095399055499,0.083762201071558,0.52289310623365,0.129209207668068
"50814","NSDHL",7,1.44625122032277,0.2107675239904,6.79832597549754e-12,8.30137404571663e-10,0,0,0.546244514012128,0.0673707713932047
"79659","DYNC2H1",7,-1.46814502522438,0.214436925156901,7.56721926917357e-12,9.15749233774659e-10,0.000322678785660001,1.13962627925654e-06,-0.663692435766022,0.141543453188339
"283927","NUDT7",4,-2.25794141897795,0.329815437325796,7.59033760375065e-12,9.15749233774659e-10,0.000971118112208738,5.50583322047607e-06,-1.21000069817924,0.46443313715147
"80108","ZFP2",7,-1.47154379788308,0.215545963938592,8.66764616478414e-12,1.0394984221909e-09,0.000743017331683079,2.66742607534293e-06,-0.631808417349304,0.203602275216482
"3978","LIG1",7,1.44001730776934,0.210969424125193,8.74880462920076e-12,1.04302316963986e-09,0,0,0.756384416185041,0.149384782250024
