"ENTREZID","logFC","p.value","FDR","significance"
"5067",-1.83695066868849,0.00462598290463322,0.427011774709758,"not significant"
"51203",2.95071812314469,0.00190111938803159,0.427011774709758,"not significant"
"51303",0.73357867595178,0.00259480694049339,0.427011774709758,"not significant"
"51454",-0.945918309942886,0.000633474029281018,0.427011774709758,"not significant"
"51616",-1.43072674361232,0.000288937695381374,0.427011774709758,"not significant"
"5178",-0.928432973587548,0.00328194713978181,0.427011774709758,"not significant"
"5241",-0.967010586951806,0.00228962839327366,0.427011774709758,"not significant"
"5311",-1.18349564716906,0.00143522740555674,0.427011774709758,"not significant"
"5328",1.23403790037306,0.0039697111885795,0.427011774709758,"not significant"
"5347",1.66878008830911,0.000190450877165017,0.427011774709758,"not significant"
"53827",0.807876144976936,0.0010217315420481,0.427011774709758,"not significant"
"541471",0.782555765136864,0.0019682749877129,0.427011774709758,"not significant"
"54386",-0.568899573725473,0.00236614567271107,0.427011774709758,"not significant"
"54443",3.67189260860486,0.000338457514762774,0.427011774709758,"not significant"
"54768",-1.1252192408258,0.00215133515701966,0.427011774709758,"not significant"
"54816",-1.0822154785556,0.00444186129705481,0.427011774709758,"not significant"
"54832",-0.720755276139371,0.00294066625442078,0.427011774709758,"not significant"
"54839",-0.760091628409186,0.000359271654266017,0.427011774709758,"not significant"
"54982",0.62818884124225,0.000733174267651657,0.427011774709758,"not significant"
"55143",1.05443049715075,0.00336954178991648,0.427011774709758,"not significant"
"55165",1.82276113323702,0.00485307969124182,0.427011774709758,"not significant"
