"ENTREZID","logFC","p.value","FDR","significance"
"2824",-3.41864223888122,4.83288081840278e-10,2.60716648404157e-07,"significant"
"8434",-3.42945240843635,4.84928561617138e-10,2.60716648404157e-07,"significant"
"6263",-1.58841767474711,5.32627145512952e-10,2.77420797376319e-07,"significant"
"2354",-5.31846466931471,6.72988298267506e-10,3.34032031085451e-07,"significant"
"6358",-3.42007108793706,6.88242068263163e-10,3.34032031085451e-07,"significant"
"79625",-3.84546148701449,6.85172681283418e-10,3.34032031085451e-07,"significant"
"153222",-1.59959900146542,7.36748206970675e-10,3.49627954663528e-07,"significant"
"9532",-4.43001492486509,8.94231657850314e-10,4.15137327247684e-07,"significant"
"100628315",-3.06278007429135,9.57010673525701e-10,4.18323141417301e-07,"significant"
"219654",-2.7348686760966,9.59861106506567e-10,4.18323141417301e-07,"significant"
"9499",-2.38611950566443,9.36517117464658e-10,4.18323141417301e-07,"significant"
"1465",-2.81172841991521,1.01109815363473e-09,4.31840021417391e-07,"significant"
"7025",-2.54074058529806,1.03330862422522e-09,4.3267266020254e-07,"significant"
"1958",-4.5165180769743,1.07167508019858e-09,4.40108102646937e-07,"significant"
"146556",-2.00964994159973,1.11357061365678e-09,4.48684914238499e-07,"significant"
"10231",-3.88446297031687,1.144604732698e-09,4.52648779014182e-07,"significant"
"125",-6.07076526150741,1.24530320203938e-09,4.8351727053729e-07,"significant"
"130271",-2.04441847586155,1.32178056785096e-09,5.04046857615309e-07,"significant"
"284454",-1.82324456974315,1.49713075828057e-09,5.6089872531722e-07,"significant"
"1410",-4.38708509699888,1.61109889723224e-09,5.83135880515159e-07,"significant"
"83700",-3.10859728348972,1.59081133116553e-09,5.83135880515159e-07,"significant"
"283383",-3.14871927640487,1.7054916837118e-09,6.07012915094426e-07,"significant"
"7373",-4.36457782201047,1.78736369050825e-09,6.25723796898422e-07,"significant"
"91624",-4.17195694526935,1.86807205158465e-09,6.4343030099339e-07,"significant"
"25999",-2.65515701144561,1.93042636849516e-09,6.54353255543081e-07,"significant"
"171024",-5.79993152237627,2.00286787890627e-09,6.68300680531929e-07,"significant"
"23766",-1.71260791032614,2.08074391379722e-09,6.82547273925202e-07,"significant"
"2621",-1.88436692488376,2.14145012189129e-09,6.82547273925202e-07,"significant"
"387628",-3.24571142476763,2.11546329073451e-09,6.82547273925202e-07,"significant"
"114905",-1.99587590463617,2.20456760762542e-09,6.91779660335629e-07,"significant"
"51676",-2.48089395237584,2.23520470911536e-09,6.91779660335629e-07,"significant"
"1073",-3.60634216926289,2.3444651385803e-09,7.15038937175892e-07,"significant"
"116362",-1.33821236900109,2.37732449260072e-09,7.15038937175892e-07,"significant"
"443",-3.53516102354552,2.48771825959592e-09,7.37850325467651e-07,"significant"
"58494",-2.84188215762986,2.60165478258562e-09,7.50788349758324e-07,"significant"
"81035",-3.06688485348728,2.58403080121787e-09,7.50788349758324e-07,"significant"
"4929",-4.22866822803672,2.69044962570173e-09,7.66060690091473e-07,"significant"
"10351",-4.50645028504042,2.7415222814828e-09,7.7033168843507e-07,"significant"
"3164",-4.27637149197901,2.84015421621746e-09,7.82212709860306e-07,"significant"
"9843",-3.28095014966837,2.85706351529403e-09,7.82212709860306e-07,"significant"
"10699",-1.40747425157153,3.06680145672589e-09,7.98677379370506e-07,"significant"
"55790",-4.07652650478996,2.99747092267833e-09,7.98677379370506e-07,"significant"
"56849",-2.82225621545467,3.02379469922934e-09,7.98677379370506e-07,"significant"
"5742",-4.09656936890782,3.06184937441237e-09,7.98677379370506e-07,"significant"
"728264",-3.51213027860816,3.16134778642803e-09,8.13380505773141e-07,"significant"
"645166",-2.3219466705225,3.26941793261667e-09,8.21393175894459e-07,"significant"
"653",-3.34872594311992,3.250109731951e-09,8.21393175894459e-07,"significant"
"7704",-3.0434112017691,3.46160330862012e-09,8.59564402971891e-07,"significant"
"4857",-2.44404457603559,3.50714015912167e-09,8.60861817218887e-07,"significant"
"5727",-3.12764278414002,3.77869634832491e-09,9.16977960437254e-07,"significant"
"81578",-2.6500393012939,3.86028801356916e-09,9.26252253143476e-07,"significant"
"84417",-4.60596676675797,4.05524849040067e-09,9.6222035013896e-07,"significant"
"116496",-3.0910907169065,4.84219748661809e-09,1.10251221437099e-06,"significant"
"2254",-1.990840349345,4.85301560060281e-09,1.10251221437099e-06,"significant"
"2273",-4.45443487987935,4.82121315292591e-09,1.10251221437099e-06,"significant"
"6943",-3.91809570479017,4.81213940102219e-09,1.10251221437099e-06,"significant"
"84803",-2.07579230284049,5.07702529903395e-09,1.14126184485126e-06,"significant"
"166336",-2.59223898024312,5.20656195237709e-09,1.15222246254129e-06,"significant"
"1902",-2.58018428449826,5.34160729532138e-09,1.15222246254129e-06,"significant"
"5050",2.46549469421136,5.29249984083866e-09,1.15222246254129e-06,"significant"
"64399",-1.0572426644232,5.30019308351134e-09,1.15222246254129e-06,"significant"
"221091",-2.34227398155616,5.58311789835301e-09,1.19227482719328e-06,"significant"
"1307",-2.94739462720667,5.71830053701222e-09,1.20905255413758e-06,"significant"
"6525",-3.43943629119341,5.79573392873231e-09,1.21341076517724e-06,"significant"
"56944",-4.16658058764554,6.07565424957057e-09,1.25966598543281e-06,"significant"
"57088",-3.44435279603426,6.23979879323929e-09,1.28125868490024e-06,"significant"
"81563",-1.69950351251872,6.54849542717349e-09,1.33183923664086e-06,"significant"
"221895",-3.19609589829914,6.6581477458418e-09,1.34136551992879e-06,"significant"
"57188",-3.00561553464943,7.18278661719275e-09,1.43353652532852e-06,"significant"
"10267",-1.95346070773017,7.31971766513206e-09,1.43558253689534e-06,"significant"
"378805",-2.09287625821688,7.32748754491185e-09,1.43558253689534e-06,"significant"
"151556",-2.36308148581699,7.62403081191339e-09,1.48010161807646e-06,"significant"
"57616",-2.22968138651596,8.16741964678815e-09,1.57130852754199e-06,"significant"
"4684",-3.1667101665377,8.45882768904556e-09,1.61284165446043e-06,"significant"
"5023",-2.59069376344178,9.17315817532613e-09,1.73356453835477e-06,"significant"
"196740",-1.60426688732397,9.92632080660349e-09,1.85243487350486e-06,"significant"
"7041",-3.18772876649884,9.9756502202322e-09,1.85243487350486e-06,"significant"
"94274",-3.01879855781564,1.02203602082783e-08,1.88151545041192e-06,"significant"
"4131",-4.36794302158932,1.04581906212428e-08,1.88658770713954e-06,"significant"
"57061",-1.91428822911449,1.04775707836044e-08,1.88658770713954e-06,"significant"
"57161",-2.76506250481984,1.05129448442803e-08,1.88658770713954e-06,"significant"
"100507073",-1.89354518878753,1.10864747742169e-08,1.97293057336169e-06,"significant"
"93649",-3.51673634802069,1.12006890155862e-08,1.97678275973424e-06,"significant"
"10826",-2.28287777619079,1.13540832821625e-08,1.97713790391307e-06,"significant"
"54360",-2.31163704596795,1.13878699218594e-08,1.97713790391307e-06,"significant"
"114907",-3.07930740819674,1.1806724624042e-08,2.03248410493065e-06,"significant"
"590",-3.25240093941835,1.18970036579879e-08,2.03248410493065e-06,"significant"
"8864",-2.49833985547874,1.22525477442209e-08,2.07123898249595e-06,"significant"
"91526",-1.58228364978406,1.23178342672436e-08,2.07123898249595e-06,"significant"
"7275",-2.22318637489266,1.24581336413028e-08,2.07846440554704e-06,"significant"
"26517",1.26168340157739,1.32206278848299e-08,2.17174237292725e-06,"significant"
"27295",-3.63526993116817,1.31954330873763e-08,2.17174237292725e-06,"significant"
"57722",-3.24266802023912,1.33899484862936e-08,2.1827660299603e-06,"significant"
"80022",-1.46244387261007,1.3618455983049e-08,2.20319793574251e-06,"significant"
"85352",-1.0403863183356,1.3922299741124e-08,2.23541887948649e-06,"significant"
"1346",-2.51088591755083,1.45427327892502e-08,2.28352984348851e-06,"significant"
"4129",-3.35233674175839,1.45015048439548e-08,2.28352984348851e-06,"significant"
"6604",-1.39011982352117,1.44895661274236e-08,2.28352984348851e-06,"significant"
"10072",1.33749582877787,1.46700260851809e-08,2.28670370108788e-06,"significant"
"53826",-3.63977149898263,1.48011892514375e-08,2.29043040916267e-06,"significant"
"92241",-2.25466990802269,1.62999580171613e-08,2.50421297450704e-06,"significant"
"10875",-2.59701117360579,1.68789123991405e-08,2.5746369591689e-06,"significant"
"845",-3.58889451106671,1.70187767806522e-08,2.57756012872927e-06,"significant"
"23414",-3.51641318925191,1.71830963276444e-08,2.5841198737806e-06,"significant"
"5121",-6.37625302344931,1.83531545400113e-08,2.7407805258877e-06,"significant"
"2318",-2.75460626517303,1.8821820689128e-08,2.77618151260707e-06,"significant"
"400550",-1.68816687640381,1.89802154455927e-08,2.77618151260707e-06,"significant"
"9936",-3.29492224583655,1.89312967338165e-08,2.77618151260707e-06,"significant"
"2627",-3.96519533065232,1.92990214928798e-08,2.80360955088741e-06,"significant"
"85407",-1.4736590153344,1.94953947268009e-08,2.81300104318131e-06,"significant"
"126393",-2.5916487990799,1.98914434255327e-08,2.83187849568167e-06,"significant"
"9759",-1.5908120238551,1.9866481115175e-08,2.83187849568167e-06,"significant"
"25802",-5.30382188858696,2.04866929259666e-08,2.89730680419879e-06,"significant"
"127435",-1.64357159160901,2.07816228896324e-08,2.91968129479013e-06,"significant"
"3855",2.31326669553586,2.10041815431896e-08,2.93166207094649e-06,"significant"
"9865",-1.73747060221371,2.17167757920578e-08,3.01143991584022e-06,"significant"
"2294",-3.61701171431065,2.22093890726197e-08,3.0160376745459e-06,"significant"
"4692",-1.89121293616411,2.23148654918404e-08,3.0160376745459e-06,"significant"
"64094",-3.83466747921966,2.21817274151491e-08,3.0160376745459e-06,"significant"
"90993",-1.97903908148733,2.20062962470708e-08,3.0160376745459e-06,"significant"
"25927",-3.15830562134017,2.42537202218993e-08,3.25747292665823e-06,"significant"
"79804",-1.18185705346304,2.44390418288371e-08,3.2618483640926e-06,"significant"
"26040",-2.77947989545084,2.51984725740859e-08,3.32522468293506e-06,"significant"
"51285",-3.54364390584767,2.52253054851548e-08,3.32522468293506e-06,"significant"
"100505881",-2.4566536433122,2.68932606656151e-08,3.52334712585406e-06,"significant"
"8425",-1.83655619465124,2.78824891631472e-08,3.63067412243298e-06,"significant"
"9510",-3.87690474698383,3.10789280629055e-08,4.02236671989907e-06,"significant"
"23127",-1.36027736916305,3.20940835931127e-08,4.12872985018628e-06,"significant"
"348093",-2.99909006117225,3.28149024076624e-08,4.19618108332713e-06,"significant"
"83692",-1.52697509949317,3.31087451902319e-08,4.20855508057977e-06,"significant"
"120892",-1.98547787609052,3.36185311804734e-08,4.24806942815982e-06,"significant"
"83716",-3.98598809010496,3.47052594691217e-08,4.35959303507703e-06,"significant"
"273",-1.25156463314387,3.53998038483461e-08,4.42083515310778e-06,"significant"
"1674",-4.70023711125636,3.67906311385579e-08,4.56781353467386e-06,"significant"
"338773",-2.77922198908348,3.72547424155183e-08,4.59869956233175e-06,"significant"
"114815",-2.00675637577306,3.75926866979407e-08,4.61374611743979e-06,"significant"
"101927953",-1.10238205071067,3.83683209320269e-08,4.6438789936131e-06,"significant"
"25925",-2.53742073551843,3.84905915181231e-08,4.6438789936131e-06,"significant"
"8605",-1.89157144394799,3.83781913557924e-08,4.6438789936131e-06,"significant"
"26960",-2.75153457437995,4.07340822519223e-08,4.88694565443708e-06,"significant"
"8082",-1.52573086166753,4.27780236809413e-08,5.10348992014806e-06,"significant"
"57158",-2.73722854902756,4.32220588650609e-08,5.12781703924098e-06,"significant"
"221662",-3.26878695989407,4.45748217136647e-08,5.20945905166844e-06,"significant"
"2300",-1.26157805645413,4.46673481869699e-08,5.20945905166844e-06,"significant"
"57484",-1.44937934554732,4.48859969799575e-08,5.20945905166844e-06,"significant"
"9737",-2.99188030024792,4.42959292594916e-08,5.20945905166844e-06,"significant"
"1264",-6.17282217553161,4.59177574775846e-08,5.24370968413807e-06,"significant"
"29844",1.06419552441987,4.54598198096293e-08,5.24370968413807e-06,"significant"
"387119",-2.10998842290713,4.5902907864263e-08,5.24370968413807e-06,"significant"
"10391",-1.20089362037329,4.71385865699652e-08,5.35449210745536e-06,"significant"
"122773",-1.5647921509307,4.77723132572893e-08,5.39776587094927e-06,"significant"
"79776",-1.40546649131086,4.89516270735301e-08,5.50190524292229e-06,"significant"
"5305",-1.56033013577505,4.95165643807811e-08,5.53626299660513e-06,"significant"
"2042",-3.61985431755952,5.03755444408781e-08,5.60296745591121e-06,"significant"
"116039",-3.09917152123188,5.11016027301187e-08,5.65427319327298e-06,"significant"
"3486",2.16827751462947,5.23134235401703e-08,5.75852144175431e-06,"significant"
"92126",-1.58940378670882,5.52707017452641e-08,6.05285043984675e-06,"significant"
"57685",-2.39404451103658,5.94469523950343e-08,6.44410999185765e-06,"significant"
"81558",-1.21302492239889,5.93420042721784e-08,6.44410999185765e-06,"significant"
"23345",-2.53366707479324,6.04548546596415e-08,6.52026980432649e-06,"significant"
"152137",-1.59716531705178,6.0832385785771e-08,6.52801808268914e-06,"significant"
"710",-2.25967915020597,6.14365699692477e-08,6.55988975846642e-06,"significant"
"57542",-1.48659659345873,6.29414143830369e-08,6.68713385149131e-06,"significant"
"25960",-2.77790294405783,6.36884184048304e-08,6.73300086651066e-06,"significant"
"109729127",1.61495867141287,6.40786081910208e-08,6.74088018679433e-06,"significant"
"5348",-2.19236269387121,6.88796992374277e-08,7.21042145693759e-06,"significant"
"3131",-3.12209546713554,7.07640174659857e-08,7.3715394779811e-06,"significant"
"58189",-2.8216308224953,7.29490059784093e-08,7.56226224596568e-06,"significant"
"1756",-3.30895239586981,7.37257406953461e-08,7.58280389169284e-06,"significant"
"79791",-1.19917205131825,7.38573265966804e-08,7.58280389169284e-06,"significant"
"64388",-1.07951548567953,7.51909960239955e-08,7.68279291910251e-06,"significant"
"5187",-2.54697426615443,7.71376624209819e-08,7.84416562380985e-06,"significant"
"113146",-3.50978078255858,8.12401939438112e-08,8.22220067142221e-06,"significant"
"7220",-1.97385715402281,8.33806458742253e-08,8.35959480114592e-06,"significant"
"81607",2.11326041583945,8.33140981512118e-08,8.35959480114592e-06,"significant"
"85004",-1.79637350554742,8.59705836766643e-08,8.57898044119236e-06,"significant"
"1960",-4.40344691358117,8.93735844338163e-08,8.83598562770439e-06,"significant"
"2316",-2.57485094241088,8.90383034027668e-08,8.83598562770439e-06,"significant"
"7111",-2.02587189926827,9.04737483003974e-08,8.90353407813358e-06,"significant"
"3953",-3.16466380615252,9.27381218788247e-08,9.0845073060656e-06,"significant"
"3611",-1.5411261600975,9.48156732383551e-08,9.24561051143869e-06,"significant"
"4026",-1.92171478410333,9.6846997407995e-08,9.40076195294424e-06,"significant"
"170689",-1.70646049046468,9.80080841364571e-08,9.47041917074227e-06,"significant"
"8076",-3.1473730006535,9.95268330406499e-08,9.57385369181567e-06,"significant"
"4130",-2.56553963979398,1.00024775910169e-07,9.57860578278771e-06,"significant"
"259217",-1.86459029437727,1.00959084164788e-07,9.62491626044217e-06,"significant"
"3290",-2.38434927808444,1.03108455357156e-07,9.7428365670445e-06,"significant"
"5730",-2.2637596500444,1.02732354721389e-07,9.7428365670445e-06,"significant"
"1831",-1.37072791582182,1.06151523552477e-07,9.96191083338526e-06,"significant"
"25959",-2.89587530006311,1.06826391048711e-07,9.96191083338526e-06,"significant"
"51454",-3.54242336102869,1.06595554983134e-07,9.96191083338526e-06,"significant"
"54764",-1.32175119208597,1.11297989141132e-07,1.03337763396038e-05,"significant"
"23194",-2.46122981145761,1.18543316714793e-07,1.09588421144779e-05,"significant"
"23258",-1.39291679606637,1.1927755143328e-07,1.09791901330073e-05,"significant"
"116412618",-1.5866383833515,1.22691382093775e-07,1.12449547837449e-05,"significant"
"131583",-2.48849291064088,1.24739454660387e-07,1.13438189380881e-05,"significant"
"83468",-2.3462608734286,1.24832472509984e-07,1.13438189380881e-05,"significant"
"10252",-2.62256941045562,1.27917360506178e-07,1.14296034879056e-05,"significant"
"27324",2.9116703427911,1.26499095715879e-07,1.14296034879056e-05,"significant"
"29931",-2.23104600041244,1.27545003858061e-07,1.14296034879056e-05,"significant"
"5980",-2.13368755004401,1.27477867701253e-07,1.14296034879056e-05,"significant"
"8013",-3.88061600399229,1.28466084656957e-07,1.14308051577055e-05,"significant"
"10398",-4.2238153494586,1.29042465075957e-07,1.14344474759214e-05,"significant"
"1602",-2.00909880078815,1.30203691596898e-07,1.14896687357511e-05,"significant"
"57553",-1.04425614738403,1.30821020215665e-07,1.14966373938499e-05,"significant"
"8309",-1.58972077464593,1.32783539503793e-07,1.1621280680752e-05,"significant"
"145270",-2.77112550679066,1.33519808699492e-07,1.16380225092965e-05,"significant"
"4921",-2.39882433326059,1.39078647512928e-07,1.20243907596704e-05,"significant"
"7169",-4.03805384966945,1.38843135280062e-07,1.20243907596704e-05,"significant"
"54845",1.86298823390576,1.41141510217297e-07,1.20247852898809e-05,"significant"
"5532",-1.57325758514434,1.39777248092821e-07,1.20247852898809e-05,"significant"
"687",-3.00645791918148,1.41335570487479e-07,1.20247852898809e-05,"significant"
"6876",-3.99943100561451,1.40727805549892e-07,1.20247852898809e-05,"significant"
"79987",-2.12445676933084,1.42218221047389e-07,1.20518655177262e-05,"significant"
"70",-4.80155261743184,1.43276637595796e-07,1.20935675725622e-05,"significant"
"10418",-3.92745897628527,1.45321092409973e-07,1.22178422378542e-05,"significant"
"29951",-3.15092308705694,1.49098354348346e-07,1.24862563023879e-05,"significant"
"2012",-1.30165316988172,1.52002753224116e-07,1.26797609183633e-05,"significant"
"115",-2.40129884255546,1.59534258295033e-07,1.31032849457324e-05,"significant"
"4144",-1.08565687827351,1.59469330088498e-07,1.31032849457324e-05,"significant"
"4773",-1.75878897541349,1.58441326885937e-07,1.31032849457324e-05,"significant"
"55679",-1.30988844589483,1.58803218703887e-07,1.31032849457324e-05,"significant"
"55084",-3.18368417532421,1.61146042411308e-07,1.31849568417375e-05,"significant"
"158471",-2.27469881944533,1.6259295041635e-07,1.3252566626493e-05,"significant"
"1837",-2.65887507368063,1.63320533908114e-07,1.32612547589649e-05,"significant"
"9077",-0.812281961241816,1.68603730025791e-07,1.3638381267806e-05,"not significant"
"145407",-1.15240281014144,1.72246129940038e-07,1.3880438131583e-05,"significant"
"22948",1.24208917290573,1.75150073376143e-07,1.40613902892764e-05,"significant"
"3908",-1.67160307377033,1.76216160336686e-07,1.40939928988386e-05,"significant"
"1839",-2.99526055767338,1.77260011434559e-07,1.412458038875e-05,"significant"
"646576",-1.1001767224022,1.80436832655328e-07,1.43242697448124e-05,"significant"
"154810",-1.62857874841182,1.82822367036717e-07,1.44598949928485e-05,"significant"
"11130",3.58399587428756,1.84673274282258e-07,1.45116817811639e-05,"significant"
"11213",-1.48292965091028,1.84836218425502e-07,1.45116817811639e-05,"significant"
"58527",1.32711250842543,1.97774713591783e-07,1.54706190796796e-05,"significant"
"8418",-2.17739213440932,2.06586543711038e-07,1.58692648955007e-05,"significant"
"8639",-3.56701085574094,2.0550778337237e-07,1.58692648955007e-05,"significant"
"91663",-2.95915147407224,2.06112541077815e-07,1.58692648955007e-05,"significant"
"91851",-4.43908957210297,2.0568953360811e-07,1.58692648955007e-05,"significant"
"9934",-2.65080874919579,2.04298729158334e-07,1.58692648955007e-05,"significant"
"142891",-1.1880955938608,2.09895940324713e-07,1.60083135915509e-05,"significant"
"150",-2.30655838364538,2.0920791287031e-07,1.60083135915509e-05,"significant"
"54438",-1.46899151648273,2.12262721551351e-07,1.6131211454552e-05,"significant"
"152007",-1.91056850769565,2.1418029964928e-07,1.62192209184765e-05,"significant"
"26137",-1.92777753011478,2.19442830568105e-07,1.65590164197239e-05,"significant"
"102",1.15673352284493,2.25605626589792e-07,1.6964113224736e-05,"significant"
"140",-0.927576830548642,2.34865767298332e-07,1.75984507391434e-05,"not significant"
"8633",-1.53353413036168,2.40172668103921e-07,1.7933172473284e-05,"significant"
"29995",-2.62692120788335,2.44625209923302e-07,1.82019907941188e-05,"significant"
"1879",-3.02396033293477,2.47298889960099e-07,1.83030175506226e-05,"significant"
"51537",1.02294077490006,2.47697123490046e-07,1.83030175506226e-05,"significant"
"1291",-2.39615617827685,2.50595077368447e-07,1.84332139815843e-05,"significant"
"49854",-2.24981206466372,2.51185449245658e-07,1.84332139815843e-05,"significant"
"2949",-1.67123861343242,2.52984159569523e-07,1.85016326287916e-05,"significant"
"1809",-2.07561632850757,2.54200258297678e-07,1.85271212148359e-05,"significant"
"11041",-1.18205168962193,2.57007132821469e-07,1.8667984086403e-05,"significant"
"2",-2.28135752036737,2.61844455455339e-07,1.89547826638291e-05,"significant"
"79785",-1.34519349796396,2.63618377483365e-07,1.89547826638291e-05,"significant"
"84085",-1.61557188529233,2.62917738068775e-07,1.89547826638291e-05,"significant"
"23048",-2.37991251836937,2.65362820834568e-07,1.90161846943698e-05,"significant"
"7146",-2.27260426685197,2.72573853625128e-07,1.94676075055673e-05,"significant"
"30008",-2.01067488088831,2.7950443343811e-07,1.98960572535694e-05,"significant"
"6692",1.4845973851089,2.89316856437945e-07,2.05261178379811e-05,"significant"
"4499",-3.70447828418003,2.90350168145648e-07,2.05312180157295e-05,"significant"
"10082",-1.6188466063799,3.0363515414148e-07,2.08992769451834e-05,"significant"
"11170",-2.08610969625073,3.0501929087324e-07,2.08992769451834e-05,"significant"
"2121",-1.85498671531248,3.01894285587013e-07,2.08992769451834e-05,"significant"
"26112",-1.90319604272841,3.01538518729648e-07,2.08992769451834e-05,"significant"
"3603",-1.33529324149714,3.03458457214768e-07,2.08992769451834e-05,"significant"
"50848",1.81621700889814,3.03807438476493e-07,2.08992769451834e-05,"significant"
"5531",1.04965116609177,3.04847249739458e-07,2.08992769451834e-05,"significant"
"730",-3.9812512067123,3.05341812544941e-07,2.08992769451834e-05,"significant"
"84333",-2.09998101730335,2.97180454944965e-07,2.08992769451834e-05,"significant"
"90627",-2.19431974568126,3.01272709236912e-07,2.08992769451834e-05,"significant"
"56114",-1.33522909117372,3.09167115252907e-07,2.10934943968876e-05,"significant"
"11149",-2.00771969101206,3.16274555921222e-07,2.15096915340691e-05,"significant"
"81493",-2.27336312713529,3.20703324015214e-07,2.17416491566505e-05,"significant"
"59",-3.04279314888848,3.21917133070719e-07,2.17548746098899e-05,"significant"
"10319",-1.83943655142902,3.24230041708714e-07,2.18420584879798e-05,"significant"
"79966",-2.43094577847714,3.25283588559496e-07,2.18441227474467e-05,"significant"
"22873",-1.36026364014223,3.28465652418032e-07,2.18978919198809e-05,"significant"
"4154",-1.43936803504929,3.29160538809729e-07,2.18978919198809e-05,"significant"
"4908",-1.09583753168992,3.27253905554983e-07,2.18978919198809e-05,"significant"
"439921",-2.17392318595689,3.34669423845495e-07,2.21952346155918e-05,"significant"
"7372",1.05021497523579,3.42398486743698e-07,2.26375222427606e-05,"significant"
"6567",-1.13518592164726,3.45672288259841e-07,2.27834312215707e-05,"significant"
"2532",-2.76790398845191,3.60954795252584e-07,2.37175066234429e-05,"significant"
"9902",-1.32962599228568,3.65066215108653e-07,2.39140767596481e-05,"significant"
"10755",0.741354098267275,3.68715844172241e-07,2.3932908365648e-05,"not significant"
"23208",-1.39687290881626,3.66724361974517e-07,2.3932908365648e-05,"significant"
"57402",2.15949699243268,3.67971420313091e-07,2.3932908365648e-05,"significant"
"119587",-2.33256848743008,3.70218714840993e-07,2.39576383497861e-05,"significant"
"488",-1.24146795711166,3.73911491843804e-07,2.41235042547566e-05,"significant"
"1036",-2.19169684728645,3.7589913476123e-07,2.41786928398376e-05,"significant"
"79633",-1.90711470101077,3.83715244130826e-07,2.4607324439681e-05,"significant"
"133619",1.26474625121504,3.88088908562878e-07,2.4813289348384e-05,"significant"
"148741",-1.50739112171767,3.92158811956204e-07,2.48615840070135e-05,"significant"
"23371",-2.21945111915901,3.91696159702352e-07,2.48615840070135e-05,"significant"
"9551",0.778833445419261,3.92336867729504e-07,2.48615840070135e-05,"not significant"
"5577",-3.32138833062157,3.9423934594103e-07,2.49082284987298e-05,"significant"
"286097",-1.43327612572018,4.07715247147534e-07,2.560811500834e-05,"significant"
"572558",-5.46067709410486,4.07338640375019e-07,2.560811500834e-05,"significant"
"123283",-1.68540541992602,4.12086239573554e-07,2.57949637595329e-05,"significant"
"284119",-2.68849973831466,4.13105952037474e-07,2.57949637595329e-05,"significant"
"222166",-2.20498299820083,4.20774857652539e-07,2.6197221822653e-05,"significant"
"3913",-1.66067293975593,4.22907838204011e-07,2.62229983028183e-05,"significant"
"5350",-3.58658094303776,4.23644786442159e-07,2.62229983028183e-05,"significant"
"65055",-3.48784296945512,4.29798106563961e-07,2.65269900742006e-05,"significant"
"2258",-2.48030809608665,4.3618092827471e-07,2.6843353669471e-05,"significant"
"4108",2.98581794193055,4.37989786442865e-07,2.68772180732396e-05,"significant"
"23543",-0.894154677603414,4.47518300873026e-07,2.7383247321328e-05,"not significant"
