"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-0.00347338056931289,0.355586275696515,0.689175909467421,81.749977767121,0.726092682608218,"10015","PDCD6IP",0.819467791830802
-0.341503226685913,0.668239971445696,0.682046137885382,88.3528890581895,1.21803823754709,"100151684","RNU6ATAC",0.814452842187376
0.650391399695775,0.284782529866186,0.0219627662923581,75.949756888905,0.315669219575198,"10016","PDCD6",0.117204382421326
-0.157141395591236,0.344442225737295,0.533501722327867,82.8336117208945,0.407938333011569,"100169750","PRINS",0.710094871131147
-0.00191108656043878,0.0659471374921682,0.86495279976443,24.9265050141894,0.00473065857118991,"100169752","TEX36-AS1",0.925406243095993
-0.124568526751416,0.173520280161652,0.399760245561033,81.5013249629851,0.0649709610353299,"100169890","PEG3-AS1",0.606352452664067
-0.0439137369028697,0.0451105382857218,0.383239356105312,0,0,"100169989","DBIL5P2",0.591779612811705
-0.0512923168363148,0.108801560843235,0.509231708538713,45.016396330083,0.044725406291294,"10017","BCL2L10",0.692992357164602
-0.0390183412703172,0.070339167831851,0.762888949829317,11.5450825379382,0.00396614069545047,"100170765","ERICH4",0.865670751343981
0.475763320657423,0.517338265977604,0.17825002759534,76.1566058442484,0.470318736822934,"100170841","EPOP",0.379943583314794
0.144142880797196,0.18171534501342,0.0648279822436339,77.7004616376413,0.147063915560735,"10018","BCL2L11",0.213322395017642
0.191305196210458,0.246384188109731,0.192910800084596,59.9350320491839,0.144194848709888,"100188893","TOMM6",0.396888486638933
-0.0797258103294723,0.0560518694103152,0.351747289322871,0,0,"100188953","LINC00092",0.565083729866929
0.0517149782681151,0.0245822948741457,0.0516781893362246,0,0,"100189589","DCTN1-AS1",0.187476521551998
-0.241322274814082,0.489690635356938,0.591200134478202,86.873581334284,1.34425745302324,"10019","SH2B3",0.753589389335825
0.161569314155184,0.251042364141056,0.581291851357579,52.5102293563574,0.104409574766859,"100190938","RAMP2-AS1",0.745820288236318
-0.504167405916196,0.0661584253030208,0.00804316573316619,0,0,"100190939","TPT1-AS1",0.0722235456551195
-0.130618477825354,0.46413440910139,0.951438893735696,52.9457988622331,0.412809611742336,"100190986","LOC100190986",0.975307170481661
-0.13717737020937,0.0513386062723238,0.0680921185820967,11.6551375423319,0.00189760961582247,"100192378","ZFHX4-AS1",0.21961507025878
0.0407234090207575,0.0708876395740436,0.228242265935296,0,0,"100192379","PP12613",0.438483735196122
0.0262721924000684,0.0802712092593037,0.658312026408025,0.00539411268902112,9.90019040603317e-07,"100192386","FLJ16779",0.799234362200305
-0.207602911222744,0.331591524428536,0.116874755741718,95.8128787517784,0.609506102635968,"1002","CDH4",0.296155984278262
-0.554646176800694,0.197194550169321,0.00553911123500729,0.000302383110269298,1.05512418370558e-06,"10020","GNE",0.0599847203698462
-0.0534797302232582,0.208854166631274,0.549183781831503,93.4263913318963,0.27049153809131,"10021","HCN4",0.722175654849116
0.0592007328678786,0.288368959001615,0.416480650904223,85.9916394771307,0.218414906060914,"100216545","KMT2E-AS1",0.620149509384697
-0.0158835527791034,0.206302206253215,0.715248402438752,95.1467831917553,0.229482774692303,"10022","INSL5",0.835818728878047
-0.0458288394372246,0.127874726836103,0.865286340523152,45.1113471877515,0.0445420345689421,"10023","FRAT1",0.925664772441129
0.00948845351308819,0.0257825110943459,0.24570358223732,0,0,"100233209","PCED1B-AS1",0.457731948660452
0.342031713070987,0.498828989932808,0.019410876168314,90.6663955651487,1.44863727357562,"10024","TROAP",0.109994964953779
-0.02103511244349,0.0311815901682431,0.853095891093871,0,0,"100240735","LOC100240735",0.91925895019434
0.178617106647767,0.18604862346432,0.0591812650417091,76.0240038247899,0.147340575848576,"10025","MED16",0.202894245109808
-0.26571949322541,0.255227646070838,0.114279565837891,62.4662692037714,0.287331827851115,"10026","PIGK",0.2928257101908
0.0290943993212036,0.125159848400234,0.849915795495913,56.0931416247369,0.0262685513387873,"100271715","ARHGEF33",0.917617265350259
0.0764608086866355,0.233674542289456,0.421593955950469,69.8151289512848,0.162513790274108,"100272147","CMC4",0.624577896942359
-0.437393359016612,0.130276925799146,0.0272276357483344,8.40376739643149,0.00860085308712983,"100272228","EOLA2-DT",0.132321794532108
0.125765127695264,0.374319874065876,0.334393983927261,57.0906962933851,0.268130747842163,"100287171","WASHC1",0.549055897482652
0.0147627734068049,0.0743979065376372,0.448664487229461,0,0,"100287227","TIPARP-AS1",0.645893800049349
0.0376234025917362,0.0804058085946811,0.204796913612255,38.8591886201388,0.010761905828222,"100287366","OSTM1-AS1",0.411249920506369
-0.154981464887957,0.205208612452461,0.332426754194568,68.5659247729277,0.0969883680007237,"100287569","LINC00173",0.546850968744862
