"logFC_meta","SE_meta","p_meta","I2","tau2","Gene","Symbol","FDR"
-1.2630706981726,0.499325253063685,0.00356291779702075,80.429133541018,1.49935559969455,"29995","LMCD1",0.0499130591244666
1.17172255393586,0.13751986882383,3.19477364212126e-05,0,0,"3014","H2AX",0.00956685553752607
1.20722431744109,0.269631878380644,0.000214369506290855,58.4782338803237,0.360469122461818,"3149","HMGB3",0.0171142918853571
-1.33365115076381,0.166682279137465,4.276220055099e-05,0,0,"316","AOX1",0.0100167968616243
-1.20076355762843,0.328517882867103,0.0022791067303421,90.3696363721614,0.650402195854757,"3316","HSPB2",0.0421745227226687
1.67651822233699,0.210523693420065,0.0001789126632679,0,0,"342897","NCCRP1",0.0161623121144926
-1.79258434261917,0.828779647853932,0.00273702605951995,75.0712425103435,3.98630429977708,"347","APOD",0.0449709336691166
-2.9589102163035,0.478899404518698,0.000187060506713952,50.012008747703,0.7790593703565,"348093","RBPMS2",0.0164178060416012
1.90397903887993,0.484746910591842,0.00115431402206811,53.0917542054332,0.538990430268583,"3486","IGFBP3",0.0331209893160053
1.05234936743689,0.299682626756494,0.000592975717330203,35.2319930539985,0.284940921427016,"3557","IL1RN",0.0259920747913997
-1.67059529701327,0.337055865859431,0.000627428356427215,70.9860641893933,0.503708551278539,"358","AQP1",0.0264207045012166
1.08751430238924,0.302919988586653,0.0020360643351518,71.2001091834453,0.431068037513645,"3608","ILF2",0.0405073116048904
1.13402547858654,0.269002387581907,0.000425930909810031,54.313480202533,0.27434862890397,"3728","JUP",0.0228092031353434
1.18411459472207,0.342495277899043,0.00140278163757737,39.522961624901,0.211256477912481,"3832","KIF11",0.0356242496643658
2.38306326070398,0.754150855264879,0.00206681356621249,71.9554563685729,2.04679526098818,"3855","KRT7",0.0406683343247122
1.61114943106241,0.341937018579183,0.000204647751736178,38.7032189865125,0.32236910072283,"3856","KRT8",0.0166935161827239
1.10359774906085,0.296941554148785,0.000691223036580522,0,0,"3861","KRT14",0.0276283493490369
1.06355556837805,0.196357733006373,5.59070246894412e-05,0,0,"3866","KRT15",0.0112624701236879
