"ENTREZID","logFC","p.value","FDR","significance"
"8639",-5.02205160328642,5.64215289856072e-09,6.89639297458238e-07,"significant"
"164284",-4.23216003107478,5.74108862054997e-09,6.9740051212224e-07,"significant"
"116844",2.73076393849531,6.21956787601721e-09,7.50888811240139e-07,"significant"
"10979",-5.08868121649369,6.31638362505778e-09,7.55599621252778e-07,"significant"
"29951",-3.21062746922335,6.33537971983883e-09,7.55599621252778e-07,"significant"
"5915",-2.99774388394369,6.67400179924699e-09,7.91190851851696e-07,"significant"
"127435",-4.47037863853105,7.07868439219402e-09,8.3414030032327e-07,"significant"
"119587",-5.33955164226073,7.75711734683106e-09,8.92703580516307e-07,"significant"
"284297",-4.47059395079089,7.71561924922897e-09,8.92703580516307e-07,"significant"
"730",-6.4024001485668,7.74692395307719e-09,8.92703580516307e-07,"significant"
"83700",-5.39047061778209,7.63254554330834e-09,8.92703580516307e-07,"significant"
"9289",3.24713704331351,8.16666235755459e-09,9.34370631013469e-07,"significant"
"1346",-5.15427664026765,8.27374996720037e-09,9.35742101175495e-07,"significant"
"2852",-3.55310265193136,8.23053815503421e-09,9.35742101175495e-07,"significant"
"220929",-2.31574419700513,8.64729934678855e-09,9.61413581047751e-07,"significant"
"7067",-2.59739689937198,8.63132779196715e-09,9.61413581047751e-07,"significant"
"7345",-3.853054229411,8.6421244854285e-09,9.61413581047751e-07,"significant"
"441376",-2.2518521451281,8.77915596015575e-09,9.70589944606208e-07,"significant"
"22849",-2.43595087960799,8.95402087562036e-09,9.76012071518545e-07,"significant"
"3205",-3.47921949587384,8.976989935711e-09,9.76012071518545e-07,"significant"
"79974",-5.34252108007104,8.88743392560049e-09,9.76012071518545e-07,"significant"
"4209",-1.95644638769398,9.23384295976182e-09,9.98421953874467e-07,"significant"
"9353",-4.46994389777177,9.67044334281348e-09,1.03991614504495e-06,"significant"
"60312",-3.1956835996058,1.01716083403218e-08,1.08786456809344e-06,"significant"
"2787",2.05806748392868,1.04245003118968e-08,1.10888508993414e-06,"significant"
"2125",3.98341619406683,1.07355091563111e-08,1.12402128736968e-06,"significant"
"287",-2.4285174294967,1.06670147541718e-08,1.12402128736968e-06,"significant"
"8522",-4.24899098126544,1.07381473665075e-08,1.12402128736968e-06,"significant"
"253827",-5.48639350351745,1.08204332132055e-08,1.12664182646916e-06,"significant"
"7220",-2.99548492703379,1.10602547864501e-08,1.14555133653974e-06,"significant"
"140597",-4.7752664894782,1.11618730395907e-08,1.15002355783301e-06,"significant"
"64784",-1.80714673289159,1.13651899775772e-08,1.16487277900386e-06,"significant"
"25999",-5.97766399254625,1.17899267928808e-08,1.20214491894871e-06,"significant"
"23743",-2.06423636640173,1.20372062864406e-08,1.22103186861271e-06,"significant"
"29091",-2.88768517857796,1.22999856737066e-08,1.24128932345063e-06,"significant"
"5322",-2.51249524081268,1.23797776621544e-08,1.24296757455886e-06,"significant"
"219654",-3.91484351346529,1.30369892675381e-08,1.30119477396103e-06,"significant"
"57165",-3.40188564629173,1.30919541259354e-08,1.30119477396103e-06,"significant"
"2037",-1.94407908043493,1.34746544411969e-08,1.33250112938851e-06,"significant"
"5178",-3.68360628267508,1.36439491497556e-08,1.3424963765902e-06,"significant"
"9240",-3.39191558883472,1.39758658504804e-08,1.36831375160002e-06,"significant"
"28998",1.67116941296952,1.52793276640016e-08,1.48810044169747e-06,"significant"
"8476",-2.57223321074762,1.5350596557985e-08,1.48810044169747e-06,"significant"
"387640",-2.40000207255422,1.54816514638799e-08,1.49344813312594e-06,"significant"
"55022",-3.09008542527356,1.59499708832366e-08,1.5311194000547e-06,"significant"
"285195",-2.88178170628701,1.63042395666251e-08,1.55752975937677e-06,"significant"
"283298",-3.19955909861948,1.70312042527594e-08,1.61133206004833e-06,"significant"
"5532",-2.92911599061304,1.70274832651411e-08,1.61133206004833e-06,"significant"
"3782",-2.79204907494921,1.71627742409287e-08,1.61601069036955e-06,"significant"
"148741",-3.55176427942744,1.73650774981437e-08,1.61973068960231e-06,"significant"
"6387",-3.29135093666365,1.73668974798561e-08,1.61973068960231e-06,"significant"
"5239",-7.48197428400989,1.76172034311941e-08,1.63532521850221e-06,"significant"
"85458",-3.89215583035372,1.79659079141388e-08,1.6598643278983e-06,"significant"
"81544",-2.45496082701025,1.85351096697989e-08,1.70445057566342e-06,"significant"
"64785",1.86152346749662,1.90361979090407e-08,1.74238762163727e-06,"significant"
"6525",-5.80576380158797,1.97042879168872e-08,1.79518834220566e-06,"significant"
"25960",-4.11256431455129,2.037321877897e-08,1.84337909486699e-06,"significant"
"4306",-2.32338284722216,2.04205824829007e-08,1.84337909486699e-06,"significant"
"1465",-5.11217203781566,2.05917275945304e-08,1.85034067275235e-06,"significant"
"10324",-2.97751720825165,2.06914407083344e-08,1.85084937136051e-06,"significant"
"219",-3.01386931537658,2.14098495608706e-08,1.89785779057825e-06,"significant"
"256764",5.63585579877786,2.13155872391269e-08,1.89785779057825e-06,"significant"
"55529",-1.91613787430346,2.19994408223794e-08,1.94137666342423e-06,"significant"
"32",-5.12527486301816,2.22762753119825e-08,1.95703045475225e-06,"significant"
"64094",-4.83027598101928,2.25987130874654e-08,1.97653366599214e-06,"significant"
"2042",-2.94838294717019,2.29741788460255e-08,2.0004817058006e-06,"significant"
"157869",-5.45720987520842,2.35411263999948e-08,2.04081861861453e-06,"significant"
"22854",-1.8381770315669,2.39905811094513e-08,2.07066072654777e-06,"significant"
"3707",-4.33979033514467,2.42586546750323e-08,2.07559158847809e-06,"significant"
"815",-2.32297428216629,2.41927179938238e-08,2.07559158847809e-06,"significant"
"7296",-3.96564229966103,2.46657605259139e-08,2.10128788480286e-06,"significant"
"81493",-3.44379275444255,2.57272599467016e-08,2.18227046763422e-06,"significant"
"253738",-2.20989767266146,2.622272563749e-08,2.21475114944277e-06,"significant"
"7041",-2.72287652748664,2.644506206738e-08,2.22398451463235e-06,"significant"
"104",-5.50715538612019,2.73747511579755e-08,2.28309921459855e-06,"significant"
"8076",-5.40496329860228,2.73800200541317e-08,2.28309921459855e-06,"significant"
"286077",4.27796464341435,2.76533042452837e-08,2.28479196640465e-06,"significant"
"3764",-3.25504475867611,2.76354201211395e-08,2.28479196640465e-06,"significant"
"79443",-2.43090724504176,2.77486295020434e-08,2.28479196640465e-06,"significant"
"57088",-2.91812351377075,2.79898742788991e-08,2.29505306639356e-06,"significant"
"23413",-3.78308122083276,2.88472646042674e-08,2.33615358085341e-06,"significant"
"25890",-4.92582070325375,2.87902355983587e-08,2.33615358085341e-06,"significant"
"51177",-2.83511322799492,2.884709603215e-08,2.33615358085341e-06,"significant"
"309",-2.68544446019323,2.94748035952288e-08,2.36748840796126e-06,"significant"
"7169",-6.1618405182303,2.93651627199331e-08,2.36748840796126e-06,"significant"
"3590",-3.49687733859799,2.99399276065908e-08,2.39507250150448e-06,"significant"
"10205",3.4173360508814,3.07015782138725e-08,2.44605812822185e-06,"significant"
"23392",-2.50725927717549,3.19244810954692e-08,2.52184725738599e-06,"significant"
"29970",-2.74900007794166,3.17883019601548e-08,2.52184725738599e-06,"significant"
"57863",-2.00565246388343,3.20372892091314e-08,2.52184725738599e-06,"significant"
"3672",-3.16696258920013,3.25428199012698e-08,2.5413101303059e-06,"significant"
"7957",-2.44473296081019,3.24849465021782e-08,2.5413101303059e-06,"significant"
"23286",3.4988462275252,3.27391628054308e-08,2.54653748951807e-06,"significant"
"118429",-4.33706114369008,3.34940945317689e-08,2.59234191751044e-06,"significant"
"4826",-4.45330007028227,3.3591503072573e-08,2.59234191751044e-06,"significant"
"3895",2.04774353271089,3.49664175170109e-08,2.68790675905178e-06,"significant"
"64780",-3.89860007764693,3.64462988092681e-08,2.79076542516571e-06,"significant"
"55040",3.76149836683329,3.68129447512189e-08,2.80791449519084e-06,"significant"
"9811",-2.84599205737505,3.70783120752752e-08,2.8172359201905e-06,"significant"
"56658",-1.62764054875622,3.84755574843421e-08,2.91215575282449e-06,"significant"
"25927",-2.15358430447586,3.87039425155436e-08,2.91821794928499e-06,"significant"
"23017",-2.34543880983149,3.91981093717078e-08,2.94419692490778e-06,"significant"
"8470",-5.27156117389628,4.04400097513629e-08,3.02592757375312e-06,"significant"
"1756",-2.50245643567193,4.2773644525815e-08,3.18841875236179e-06,"significant"
"25822",-3.25645531393846,4.30258825458725e-08,3.19511827403858e-06,"significant"
"57381",-2.33529828877352,4.44784780490202e-08,3.29057131401003e-06,"significant"
"10491",-3.43564766148105,4.47798861889137e-08,3.30046209854544e-06,"significant"
"83988",-4.54805280467473,4.57263616280964e-08,3.35764578537055e-06,"significant"
"4212",-3.8038056434377,4.71047817698125e-08,3.44600371913806e-06,"significant"
"10516",-3.39512739241714,4.77881277746451e-08,3.4830465425083e-06,"significant"
"56978",-3.02092789837509,4.92692257365094e-08,3.57774573161907e-06,"significant"
"8767",1.43602966130763,5.03931917029004e-08,3.64591036588741e-06,"significant"
"4154",-2.12086768545794,5.14967001504723e-08,3.71210096066353e-06,"significant"
"5138",-2.64940412266971,5.29049947648606e-08,3.79969851086749e-06,"significant"
"163255",-1.62931956412519,5.41260770200796e-08,3.8732620715569e-06,"significant"
"57452",-2.62459384272026,5.47313959559636e-08,3.88830014807728e-06,"significant"
"8839",-2.82953780079728,5.46034141321747e-08,3.88830014807728e-06,"significant"
"55790",-2.29550534258447,5.60250655101627e-08,3.96588943947659e-06,"significant"
"6865",-2.96308895568555,5.68267783917851e-08,4.0082228386091e-06,"significant"
"84253",-2.05735084813401,5.74411499790822e-08,4.03708710870843e-06,"significant"
"2303",-1.41612280804696,5.92997421327928e-08,4.15288122929263e-06,"significant"
"64753",-3.56379284586004,5.99571474323912e-08,4.18403086639016e-06,"significant"
"57062",-1.50735154523265,6.06556224985865e-08,4.21781623727804e-06,"significant"
"4286",-2.02831875368681,6.09433121849062e-08,4.2228994383337e-06,"significant"
"8460",-2.68783835940582,6.11629319167945e-08,4.22324679715999e-06,"significant"
"84975",2.10362986540727,6.22866224993905e-08,4.27885309954473e-06,"significant"
"9200",-3.54315446630444,6.25497745921746e-08,4.27885309954473e-06,"significant"
"9377",1.12159549028905,6.26205443705921e-08,4.27885309954473e-06,"significant"
"114786",-1.67475514618457,6.41796586463664e-08,4.36189307192228e-06,"significant"
"3781",-1.8025063449999,6.42791295725119e-08,4.36189307192228e-06,"significant"
"23066",-3.06621047628926,6.51102166813202e-08,4.40310637138041e-06,"significant"
"8728",-3.91910677293267,6.72577362158206e-08,4.53275681846278e-06,"significant"
"6649",-3.2241902037698,6.76609961885339e-08,4.54437113991181e-06,"significant"
"8324",-4.09476290307649,6.85279093892789e-08,4.58694125466537e-06,"significant"
"4920",-4.21419785258928,7.02153668983945e-08,4.6839600176051e-06,"significant"
"3671",-4.63820208910709,7.06984868583899e-08,4.70025514488599e-06,"significant"
"80318",-1.95393594920752,7.12290244115863e-08,4.7195823952714e-06,"significant"
"92421",3.17174272347395,7.27603788089429e-08,4.80487078718519e-06,"significant"
"10371",-2.89300778241701,7.33792611288002e-08,4.82953337710254e-06,"significant"
"11278",-2.29195094692881,7.37681054259685e-08,4.83894182225878e-06,"significant"
"84553",-2.31613451380707,7.44613955142811e-08,4.86819203430411e-06,"significant"
"1410",-5.80725630528656,7.75385185178768e-08,5.05258445666655e-06,"significant"
"274",-5.08987690810957,7.86430628685441e-08,5.10764631745901e-06,"significant"
"6382",4.31612759316884,8.18582143990367e-08,5.29897303012712e-06,"significant"
"28968",-1.84584796429095,8.25540738964231e-08,5.32385571671918e-06,"significant"
"84171",-3.27706922713187,8.27836703753274e-08,5.32385571671918e-06,"significant"
"51308",-3.20498839089459,8.31556426665626e-08,5.33035795451233e-06,"significant"
"641311",-3.36444500842218,8.5922777866938e-08,5.48985177156972e-06,"significant"
"10231",-5.2704849168165,8.67895586524431e-08,5.5150212776092e-06,"significant"
"84191",2.58510733801531,8.71574580688277e-08,5.5150212776092e-06,"significant"
"8742",-3.38878078697832,8.69723797270375e-08,5.5150212776092e-06,"significant"
"57111",4.80450533154046,8.76610780276779e-08,5.52911011059831e-06,"significant"
"9256",-2.09280296460428,8.88957477759016e-08,5.5890716309328e-06,"significant"
"23414",-2.30431044203032,8.94478531616108e-08,5.60587357441828e-06,"significant"
"90139",-4.4383791420359,8.99569323457069e-08,5.61988086232116e-06,"significant"
"7732",-1.41127073233511,9.0475870836257e-08,5.6344134879326e-06,"significant"
"10439",-2.98680364018256,9.33869772363282e-08,5.76101042330314e-06,"significant"
"280664",-1.53643511182429,9.2957155553799e-08,5.76101042330314e-06,"significant"
"831",-3.90404924572719,9.31231726742549e-08,5.76101042330314e-06,"significant"
"2316",-5.44664413322771,9.45268611702631e-08,5.81310656553002e-06,"significant"
"6251",-2.42637821587609,9.79040158418805e-08,6.00203466589523e-06,"significant"
"100131187",3.09891305936338,1.00373870624462e-07,6.07793557062037e-06,"significant"
"203260",-2.76751442178599,1.00131263762333e-07,6.07793557062037e-06,"significant"
"221895",-3.30475271988056,1.00377512091652e-07,6.07793557062037e-06,"significant"
"84870",-2.40292718084374,9.99749549427035e-08,6.07793557062037e-06,"significant"
"23384",-1.60249173940992,1.02830002301876e-07,6.2073362432473e-06,"significant"
"1622",2.51402589009882,1.0922251248699e-07,6.57305756339899e-06,"significant"
"55215",2.88233775680689,1.11714873242358e-07,6.70255180041573e-06,"significant"
"813",-1.72375453787084,1.14369548132308e-07,6.84096759178022e-06,"significant"
"1760",-3.34790253305557,1.14912104165761e-07,6.85259181175157e-06,"significant"
"9053",3.14687398836882,1.15619586979704e-07,6.87395121502599e-06,"significant"
"23142",-1.8506097240494,1.18097486673248e-07,7.00012180796041e-06,"significant"
"4211",-3.01601228770571,1.18854088557975e-07,7.02381263883601e-06,"significant"
"9768",4.43459940945381,1.22530257936344e-07,7.21938007763267e-06,"significant"
"5354",-2.08442677108771,1.27554879801168e-07,7.49299247643938e-06,"significant"
"5110",-1.10726384530889,1.28002131678043e-07,7.49688675384587e-06,"significant"
"64150",-2.06948867853502,1.3135694514648e-07,7.6705439867584e-06,"significant"
"4208",-3.44032969241095,1.32309187737476e-07,7.70329143634848e-06,"significant"
"10763",-2.65921345688358,1.3274756120261e-07,7.7060155070978e-06,"significant"
"9024",-2.20579799084391,1.35276088454404e-07,7.82970042557125e-06,"significant"
"8673",2.84895396863482,1.35899095121863e-07,7.84269294106491e-06,"significant"
"1809",-5.86557805066553,1.3659837644379e-07,7.85999839192207e-06,"significant"
"4355",-1.86174853463855,1.38844088534033e-07,7.96592658385198e-06,"significant"
"162655",-2.93616616192197,1.40289967179149e-07,8.0183395928292e-06,"significant"
"28513",-1.62774564546728,1.40737405927656e-07,8.0183395928292e-06,"significant"
"947",-3.68115534611357,1.40980004020474e-07,8.0183395928292e-06,"significant"
"3217",2.86384603024005,1.43003788395644e-07,8.0866998616031e-06,"significant"
"51155",3.63777071652103,1.42649022941278e-07,8.0866998616031e-06,"significant"
"58494",-2.72037018443477,1.43745960428738e-07,8.10537752228407e-06,"significant"
"1428",-2.8003939494522,1.47361808317113e-07,8.28552293106421e-06,"significant"
