"ENTREZID","logFC","p.value","FDR","significance"
"56902",-2.51727759958482,2.52281630235636e-12,1.13431040573878e-09,"significant"
"8683",1.21345853877249,2.49084918886816e-12,1.13431040573878e-09,"significant"
"22843",-1.11005288810826,2.63840875078845e-12,1.14674039005102e-09,"significant"
"54551",-1.00196429769303,2.73879052539042e-12,1.1519706342118e-09,"significant"
"10992",1.01868110030346,3.16529735582836e-12,1.21389153596017e-09,"significant"
"3692",1.5574556381839,3.13641462097916e-12,1.21389153596017e-09,"significant"
"869",-1.0642072300114,3.08984203837617e-12,1.21389153596017e-09,"significant"
"6693",-1.74901650223273,3.39741752685717e-12,1.26568363236259e-09,"significant"
"81491",-0.919658006831668,3.75895048443919e-12,1.36147098240563e-09,"not significant"
"54972",-0.743305519565448,3.97695586962231e-12,1.40150074551366e-09,"not significant"
"26135",1.84267359049083,4.20061916696454e-12,1.44136508731712e-09,"significant"
"10130",1.58289528527361,5.77113717455897e-12,1.88124644047686e-09,"significant"
"238",-1.13325014319552,5.6321544391259e-12,1.88124644047686e-09,"significant"
"1556",-1.45855510874967,6.47379849485836e-12,2.05882581888922e-09,"significant"
"51614",1.65900756276794,6.87273364662545e-12,2.13365652424641e-09,"significant"
"4983",-2.42990422626573,7.18046591496276e-12,2.13547341580293e-09,"significant"
"81539",2.07908087910369,7.20613776327394e-12,2.13547341580293e-09,"significant"
"6527",-0.969298634468151,8.28875301940023e-12,2.4017122359991e-09,"not significant"
"5425",1.23594223158196,8.57718950539896e-12,2.43126030349776e-09,"significant"
"117178",-1.19065897425082,9.01956349604667e-12,2.49133924572458e-09,"significant"
"6426",1.16850655055983,9.17127722944857e-12,2.49133924572458e-09,"significant"
"1401",-1.09297076199027,9.68996960672093e-12,2.54798462114226e-09,"significant"
"55616",-0.947592379964414,9.77062896365619e-12,2.54798462114226e-09,"not significant"
"51497",1.77770698159925,1.16584116523494e-11,2.9233467218266e-09,"significant"
"7776",-1.24745409845712,1.153815220981e-11,2.9233467218266e-09,"significant"
"1993",-1.10137766302607,1.35012678009268e-11,3.26005612696823e-09,"significant"
"57135",-1.97665195449439,1.3395168748272e-11,3.26005612696823e-09,"significant"
"4153",-0.790804320329092,1.37910643331417e-11,3.26948523345155e-09,"not significant"
"1994",1.40428599159369,1.5911870942382e-11,3.70490866460212e-09,"significant"
"50838",-0.975711718643356,1.64269521617543e-11,3.75773735503709e-09,"not significant"
"4176",1.33283678908177,1.8754150841829e-11,4.21612711770015e-09,"significant"
"2949",-1.00954975895944,1.94298546679581e-11,4.22243125025843e-09,"significant"
"3182",1.4086571164013,1.92115089077053e-11,4.22243125025843e-09,"significant"
"147172",-1.41413730877411,2.05703755083288e-11,4.39700206972293e-09,"significant"
"11278",-0.803411344112265,2.22478531525927e-11,4.41871413429872e-09,"not significant"
"127833",-1.28746859264269,2.17040943279262e-11,4.41871413429872e-09,"significant"
"5998",-1.02345858932084,2.11081200974993e-11,4.41871413429872e-09,"significant"
"6421",1.17179738650505,2.16749738431546e-11,4.41871413429872e-09,"significant"
"9130",1.41351534744332,2.23663726408249e-11,4.41871413429872e-09,"significant"
"26659",-1.07226686265951,2.33197642547996e-11,4.50860782932442e-09,"significant"
"51384",-0.762922012834745,2.46744499242963e-11,4.50860782932442e-09,"not significant"
"7782",-0.88587788492993,2.52408107380589e-11,4.50860782932442e-09,"not significant"
"79966",-2.61187146285769,2.52418415170399e-11,4.50860782932442e-09,"significant"
"9002",-0.831865051288352,2.41901782881923e-11,4.50860782932442e-09,"not significant"
"9643",1.27297653530829,2.38098164021277e-11,4.50860782932442e-09,"significant"
"9921",1.0126066573943,2.52117972284033e-11,4.50860782932442e-09,"significant"
"2247",-1.07640601154984,2.56943626081009e-11,4.52741613577065e-09,"significant"
"2035",-1.18489174163988,2.68140363159073e-11,4.66170959364153e-09,"significant"
"3313",1.58245009227912,2.78121863288113e-11,4.77161970449173e-09,"significant"
"3608",1.84096413741846,2.91761308858668e-11,4.94061780027035e-09,"significant"
"79698",-1.15051215801975,3.00929577482741e-11,5.03053943691982e-09,"significant"
"550",1.38031660874949,3.10243374119184e-11,5.12058652549372e-09,"significant"
"6185",1.70788373648814,3.47983056141382e-11,5.67168883628434e-09,"significant"
"29907",-1.56884613332554,3.56858288427379e-11,5.74453731210445e-09,"significant"
"533",1.36209092443649,3.61898538166839e-11,5.75462809653342e-09,"significant"
"10528",1.52475184781081,3.85293262919537e-11,6.03331361173759e-09,"significant"
"3150",1.25775593544651,3.9038262983063e-11,6.03331361173759e-09,"significant"
"7534",2.41379057530535,3.93305972081981e-11,6.03331361173759e-09,"significant"
"22847",-1.30765479812969,4.09917704696391e-11,6.20443396826528e-09,"significant"
"3312",1.20546944701661,4.14081615488677e-11,6.20443396826528e-09,"significant"
"56999",-0.996621177595247,4.23494610917716e-11,6.20443396826528e-09,"not significant"
"7458",1.18702812524936,4.20862374846245e-11,6.20443396826528e-09,"significant"
"5479",2.10586784179607,4.46687612630198e-11,6.4715108678724e-09,"significant"
"26692",-0.785600179171136,4.78939800931451e-11,6.83215261193136e-09,"not significant"
"27012",-1.41390464335261,4.82060004829884e-11,6.83215261193136e-09,"significant"
"8633",-1.03459204068966,4.98950703198041e-11,6.99550346128952e-09,"significant"
"5715",-1.09961605526309,5.24198480637917e-11,7.27130211599766e-09,"significant"
"2115",-0.986978945800389,5.3806799725449e-11,7.30819647520968e-09,"not significant"
"26230",-1.01518858771787,5.34045780099235e-11,7.30819647520968e-09,"significant"
"5691",1.74615116293382,5.54705937075283e-11,7.38041909543328e-09,"significant"
"79802",-0.938116580684003,5.51424427645744e-11,7.38041909543328e-09,"not significant"
"8929",-0.978683166917102,5.67804043976099e-11,7.47838073677208e-09,"not significant"
"10629",-1.37412105106581,5.90997824549685e-11,7.49458661308822e-09,"significant"
"1617",-1.86944846240567,5.92025785066406e-11,7.49458661308822e-09,"significant"
"2560",-1.00068307561858,5.82339801416361e-11,7.49458661308822e-09,"significant"
"2583",-0.956821853969593,5.87614557324889e-11,7.49458661308822e-09,"not significant"
"3849",-1.05219355106544,6.03055969095163e-11,7.56081421253061e-09,"significant"
"25804",1.82202596830565,6.16377040673535e-11,7.65422879365927e-09,"significant"
"1644",-0.770391113147262,6.44421665980333e-11,7.926994436526e-09,"not significant"
"2138",-1.03924829834134,7.05395185305742e-11,8.43820901027667e-09,"significant"
"64137",-1.12910599183513,7.00734234332407e-11,8.43820901027667e-09,"significant"
"6671",-1.27449360662132,6.95719397615593e-11,8.43820901027667e-09,"significant"
"103",1.43930458410036,7.19285825743721e-11,8.52615261988398e-09,"significant"
"64924",-1.45275304194537,7.42628925472615e-11,8.72354825156525e-09,"significant"
"22872",1.67884788169285,8.10181755108234e-11,9.43210705790738e-09,"significant"
"4191",1.74905005159059,8.52137928016252e-11,9.83276676407426e-09,"significant"
"51433",1.29264319714966,8.60511933302482e-11,9.84229394590444e-09,"significant"
"5506",-1.02856776232246,8.86017512496933e-11,1.00458976916935e-08,"significant"
"51619",-0.964887126758853,8.94546106402406e-11,1.0055160932225e-08,"not significant"
"3444",-1.20591380748053,9.08360145575841e-11,1.01231691779174e-08,"significant"
"56155",-0.702851461782756,9.19579906287813e-11,1.01613579644803e-08,"not significant"
"4831",1.51122739566936,9.49704563960689e-11,1.02085073435412e-08,"significant"
"4978",-0.990517615774061,9.55163659722395e-11,1.02085073435412e-08,"not significant"
"54718",-1.00684032485517,9.39547865649574e-11,1.02085073435412e-08,"significant"
"7046",-0.911535001601054,9.52917580501777e-11,1.02085073435412e-08,"not significant"
"8856",-0.80554811790052,9.73551420880621e-11,1.03204365665548e-08,"not significant"
"79712",-1.26554977933447,9.86960890109802e-11,1.03782121339853e-08,"significant"
"2916",-1.2172129579164,1.01953065014555e-10,1.06349281177982e-08,"significant"
"23354",-1.02721174734157,1.03477186807002e-10,1.0708246339496e-08,"significant"
"162427",1.26647984528154,1.04351872178688e-10,1.07137327664403e-08,"significant"
"259",-0.935070136917735,1.10669057302264e-10,1.11861537842188e-08,"not significant"
"7252",-1.17217106446998,1.10528778330937e-10,1.11861537842188e-08,"significant"
"27095",1.01514190144252,1.19916279804185e-10,1.20276028643597e-08,"significant"
"10114",-1.01468469696322,1.21093341255133e-10,1.20529471498143e-08,"significant"
"1539",-0.905522977078448,1.3316952555907e-10,1.31545260891266e-08,"not significant"
"10747",-0.962550697595586,1.36310099270908e-10,1.3319910749693e-08,"not significant"
"203068",1.45421805275452,1.36886880930966e-10,1.3319910749693e-08,"significant"
"323",-1.62480834849648,1.4318664307796e-10,1.37280194050994e-08,"significant"
"5179",-0.871581328705039,1.42565517135908e-10,1.37280194050994e-08,"not significant"
"101927610",-1.08499812226755,1.48086787845479e-10,1.39944308991187e-08,"significant"
"6006",-1.05885543534617,1.48111930675541e-10,1.39944308991187e-08,"significant"
"9421",-1.06849584200777,1.50315998947413e-10,1.41005058293189e-08,"significant"
"5519",-1.14501119651919,1.5500384906704e-10,1.42901399549208e-08,"significant"
"56171",-0.94370173014155,1.55625421704023e-10,1.42901399549208e-08,"not significant"
"5757",1.55837475004451,1.54898277511714e-10,1.42901399549208e-08,"significant"
"55816",-1.11823326722793,1.5673890515526e-10,1.42917383518842e-08,"significant"
"1302",-1.05016780432167,1.60889904730348e-10,1.4568357415132e-08,"significant"
"11043",-0.90523415779598,1.6715033989348e-10,1.48336335799536e-08,"not significant"
"5437",1.21055021003007,1.6837010275582e-10,1.48336335799536e-08,"significant"
"5531",1.17168672522792,1.68196394104357e-10,1.48336335799536e-08,"significant"
"7422",2.34837822563019,1.67020826983188e-10,1.48336335799536e-08,"significant"
"3320",1.41933218257072,1.6993970109866e-10,1.48714346484928e-08,"significant"
"5690",1.40730993679292,1.75908316887177e-10,1.51898579065688e-08,"significant"
"6457",-1.0354668359136,1.7576413498786e-10,1.51898579065688e-08,"significant"
"90485",-1.60858690109607,1.81602403323916e-10,1.5578379848293e-08,"significant"
"441204",-0.727303425831851,1.82853893707043e-10,1.55832151637002e-08,"not significant"
"29931",-1.15986707127087,1.89139960243706e-10,1.59109415588238e-08,"significant"
"8428",1.46037218559671,1.88401170015615e-10,1.59109415588238e-08,"significant"
"118491",-1.12830928525437,1.9334015360339e-10,1.60483819147708e-08,"significant"
"125893",-1.10881152677446,1.93094782937554e-10,1.60483819147708e-08,"significant"
"7416",1.58753979184135,1.94466166311357e-10,1.60483819147708e-08,"significant"
"3185",1.37047393950486,1.97052149557713e-10,1.61595155854278e-08,"significant"
"3770",-0.944262371841895,1.99200052827118e-10,1.61812797927442e-08,"not significant"
"50840",-0.914912324094929,2.03522500652661e-10,1.61812797927442e-08,"not significant"
"6291",-0.912346196596372,2.03461111937155e-10,1.61812797927442e-08,"not significant"
"65121",-1.06462125358001,2.01255804744135e-10,1.61812797927442e-08,"significant"
"6691",-0.976564625909726,2.01327546782089e-10,1.61812797927442e-08,"not significant"
"6472",1.13192105086245,2.09403181879824e-10,1.6547927809279e-08,"significant"
"55800",-1.18604435754101,2.12713145240494e-10,1.66712038135146e-08,"significant"
"829",1.58964162566356,2.13520288124621e-10,1.66712038135146e-08,"significant"
"9331",-0.927608805171093,2.16894087324494e-10,1.68338214560957e-08,"not significant"
"7762",-0.662706251986849,2.22382213933127e-10,1.71576431211482e-08,"not significant"
"5670",-1.2631148244063,2.27210827723031e-10,1.73264863801115e-08,"significant"
"6950",1.24414610582974,2.27228251476269e-10,1.73264863801115e-08,"significant"
"65988",-1.53418970256079,2.29634251329778e-10,1.74081453667964e-08,"significant"
"3973",-0.774741763450851,2.37477989547517e-10,1.77958362397131e-08,"not significant"
"8747",-1.02340723150496,2.37269081487505e-10,1.77958362397131e-08,"significant"
"440738",-0.844999421474859,2.40691459280052e-10,1.79335767860148e-08,"not significant"
"5675",-1.31202272620305,2.43295932602789e-10,1.80246344614078e-08,"significant"
"2969",1.69611348428591,2.48665539442964e-10,1.82154492629034e-08,"significant"
"64834",1.30512891506399,2.47316294995024e-10,1.82154492629034e-08,"significant"
"3344",-0.883305866226328,2.5436921012829e-10,1.85291627422501e-08,"not significant"
"11137",1.49791627685553,2.56140394855208e-10,1.85545256028725e-08,"significant"
"108",-0.921636019843139,2.60656496335919e-10,1.85592151255466e-08,"not significant"
"3207",-0.886380335686256,2.60619146904168e-10,1.85592151255466e-08,"not significant"
"51083",-0.863881947905059,2.59580482345148e-10,1.85592151255466e-08,"not significant"
"9537",-0.978467561099377,2.6189857988347e-10,1.85592151255466e-08,"not significant"
"10137",1.65842322600993,2.63374600716169e-10,1.85629265877737e-08,"significant"
"375850",-0.725511274398617,2.69461084684714e-10,1.88898015226021e-08,"not significant"
"23235",-0.707063717520011,2.75882045087557e-10,1.92365025983778e-08,"not significant"
"10149",-0.82848754808293,2.81655079235515e-10,1.94312199902216e-08,"not significant"
"7979",1.13761776092429,2.8090949497506e-10,1.94312199902216e-08,"significant"
"100128640",-1.22428406380664,2.87606090500214e-10,1.97373463896437e-08,"significant"
"9745",-0.962379619058162,2.89310985749905e-10,1.97503976083404e-08,"not significant"
"2618",1.14689136664717,2.99298271185401e-10,2.01162379277652e-08,"significant"
"3927",1.28149275187235,2.98479073008578e-10,2.01162379277652e-08,"significant"
"643827",-0.672854590363454,2.98395299875617e-10,2.01162379277652e-08,"not significant"
"3146",1.74170667917712,3.03761922412031e-10,2.03115472119511e-08,"significant"
"3855",3.61305707743416,3.08568072476881e-10,2.04234471930257e-08,"significant"
"8353",-1.03451092672576,3.07736901076653e-10,2.04234471930257e-08,"significant"
"55697",-0.811053388030906,3.17133822055847e-10,2.08843833625565e-08,"not significant"
"10657",1.03281176543508,3.30901434506717e-10,2.16815266559452e-08,"significant"
"10330",1.4394438538142,3.35447387499379e-10,2.1869492428022e-08,"significant"
"4809",1.20298541069151,3.40181508613406e-10,2.20677944816428e-08,"significant"
"8671",-1.55510896407091,3.50008633182793e-10,2.25928840003487e-08,"significant"
"1654",1.67254176948493,3.55369895315545e-10,2.28259510592088e-08,"significant"
"5458",-1.01181402561348,3.67662794863476e-10,2.34997803050238e-08,"significant"
"100505498",-0.778586699042643,3.72974196599508e-10,2.36078182012669e-08,"not significant"
"7781",-1.15517569519811,3.71599056493099e-10,2.36078182012669e-08,"significant"
"5915",-0.888653816407586,3.78735073079857e-10,2.38566503279626e-08,"not significant"
"273",-1.08641519174579,3.81459655510689e-10,2.39127521548263e-08,"significant"
"28316",-0.764408294899609,3.84752530457786e-10,2.40037715054501e-08,"not significant"
"2712",-0.981394603505469,3.8858515425397e-10,2.41274372681786e-08,"not significant"
"372",1.36876836143228,3.93054500734041e-10,2.42892778913325e-08,"significant"
"1268",-1.03596528429896,3.99849492994842e-10,2.45926299016969e-08,"significant"
"10236",1.43278102782476,4.06765181830839e-10,2.46346829503268e-08,"significant"
"23390",-1.05920929152393,4.07288728550603e-10,2.46346829503268e-08,"significant"
"5076",-0.724614226940604,4.02888732092753e-10,2.46346829503268e-08,"not significant"
"6978",-0.982532716772774,4.0809046071559e-10,2.46346829503268e-08,"not significant"
"84705",-1.10264665231619,4.28231402903644e-10,2.57313790896802e-08,"significant"
"11079",1.1373588105603,4.36159755417885e-10,2.58503956858809e-08,"significant"
"64067",-0.913704014639367,4.33010685426541e-10,2.58503956858809e-08,"not significant"
"81893",-0.828192435539543,4.36089710329932e-10,2.58503956858809e-08,"not significant"
"7884",2.00317413510163,4.40476724024114e-10,2.59881267174227e-08,"significant"
"51690",1.68432660591755,4.54234899086525e-10,2.66791389603117e-08,"significant"
"51066",-0.803743191422031,4.70218127327909e-10,2.74940545391417e-08,"not significant"
"79782",-0.948958198260931,4.77412709987436e-10,2.7790108596099e-08,"not significant"
"328",1.25012752175843,4.82021442070076e-10,2.78100778015563e-08,"significant"
"80069",-1.03742844444146,4.81434620765425e-10,2.78100778015563e-08,"significant"
"10798",-1.0651040030519,5.00666630049431e-10,2.83834443009328e-08,"significant"
"57191",-0.757954488343203,4.97258490064592e-10,2.83834443009328e-08,"not significant"
"6205",-1.56471526584594,5.00007958415042e-10,2.83834443009328e-08,"significant"
"9911",-0.836283972240881,4.96645960258194e-10,2.83834443009328e-08,"not significant"
"10847",-0.88538457422239,5.11891082633749e-10,2.88941464348981e-08,"not significant"
"10739",-1.07793742660574,5.14624884603645e-10,2.89232494411506e-08,"significant"
"27345",-1.08701463244419,5.22103537303669e-10,2.92176309995817e-08,"significant"
"8662",1.21012764945126,5.2570099092013e-10,2.92932274384939e-08,"significant"
"55613",-1.11385444466237,5.31700274914339e-10,2.95014463174811e-08,"significant"
"3577",-0.701121684660171,5.51426442164633e-10,3.0466310929596e-08,"not significant"
"2023",1.48530555473283,5.58033353925874e-10,3.07012527503775e-08,"significant"
"1967",0.932595591188945,5.66381931810573e-10,3.10296386927649e-08,"not significant"
"940",-0.782527160032999,5.84320057087433e-10,3.18784486375023e-08,"not significant"
"9572",-0.986022917526158,5.92155155403465e-10,3.21712961304408e-08,"not significant"
"7050",1.4578249582088,5.96266156258749e-10,3.22602257736839e-08,"significant"
"8672",1.38950624723379,6.00092111459928e-10,3.23330621542397e-08,"significant"
"6570",-1.10478721719857,6.12789393477673e-10,3.28813205825324e-08,"significant"
"4898",0.903130213396931,6.17088673131375e-10,3.29763082334426e-08,"not significant"
"10218",-0.890133045286107,6.40069087882918e-10,3.33834433476215e-08,"not significant"
"219",-1.59618620291829,6.33324337958938e-10,3.33834433476215e-08,"significant"
"7225",-0.699168972739105,6.3598566624682e-10,3.33834433476215e-08,"not significant"
"80031",-1.03920241126804,6.38997363543299e-10,3.33834433476215e-08,"significant"
"80324",1.15627323310984,6.29583519029705e-10,3.33834433476215e-08,"significant"
"9551",1.45132105563433,6.38083302779619e-10,3.33834433476215e-08,"significant"
"9025",-0.960711399493337,6.62171117918012e-10,3.43986024164659e-08,"not significant"
"10383",1.32027449429505,6.66948435670638e-10,3.45092883044026e-08,"significant"
"25994",1.47725150701446,6.74690491544906e-10,3.4623088034261e-08,"significant"
"4723",1.42934162245386,6.73048147503131e-10,3.4623088034261e-08,"significant"
"8562",1.72031349003034,6.77113846823879e-10,3.4623088034261e-08,"significant"
"11174",-0.946946464130361,6.96048057789159e-10,3.52279445137246e-08,"not significant"
"1557",-0.923807946037344,6.99749798991846e-10,3.52279445137246e-08,"not significant"
"25764",1.40407021573789,6.96812275774045e-10,3.52279445137246e-08,"significant"
"57379",-0.766691155259254,6.97070688516106e-10,3.52279445137246e-08,"not significant"
"400949",-1.83616082573338,7.0586257803775e-10,3.53990082885932e-08,"significant"
"84033",-0.797110251223521,7.12997581510598e-10,3.55541465940322e-08,"not significant"
"84658",-0.959519132932081,7.14409571871802e-10,3.55541465940322e-08,"not significant"
"57054",-1.66252521869654,7.27817971112751e-10,3.6083720628666e-08,"significant"
"388714",-0.965828423109892,7.33842880858837e-10,3.61078389566731e-08,"not significant"
"729515",-0.954639828885674,7.33757123553432e-10,3.61078389566731e-08,"not significant"
"4904",1.36202366488284,7.37643209564604e-10,3.61583827425296e-08,"significant"
"5284",-1.07013963984298,7.4320245602951e-10,3.629444503434e-08,"significant"
"5692",1.56642401103548,8.21770320338846e-10,3.99815791302172e-08,"significant"
"10879",-0.915882955153013,8.49877927159335e-10,4.1172152420837e-08,"not significant"
"56656",-0.805622683559556,8.52556266096019e-10,4.1172152420837e-08,"not significant"
"114548",-0.89704079566551,8.65203846757776e-10,4.13828576659074e-08,"not significant"
"3661",1.3179945345843,8.69614464334583e-10,4.13828576659074e-08,"significant"
"51622",1.78165886892665,8.67778553905736e-10,4.13828576659074e-08,"significant"
"57030",-1.01996015396153,8.61435635072496e-10,4.13828576659074e-08,"significant"
"9717",-0.802280251096897,8.84433147465018e-10,4.19349956719868e-08,"not significant"
"100131825",-1.0700826964075,8.94290864614483e-10,4.22307090435575e-08,"significant"
"1285",-0.719271689969509,8.97147511700699e-10,4.22307090435575e-08,"not significant"
"7529",1.94416264082575,9.00759014704602e-10,4.22481899019184e-08,"significant"
"8932",-1.09174564214388,9.08117023622203e-10,4.24406375305014e-08,"significant"
"4791",-0.8841556447641,9.15724562948314e-10,4.26433306295824e-08,"not significant"
"11126",-0.889911991113106,9.23474363838235e-10,4.28055120235379e-08,"not significant"
"1650",1.39901861757053,9.25773018685304e-10,4.28055120235379e-08,"significant"
"2661",-0.908618994703841,9.36532071369968e-10,4.3073924805613e-08,"not significant"
"9620",-0.759932637146832,9.38185032962198e-10,4.3073924805613e-08,"not significant"
"2935",1.36607848564354,9.5331271248483e-10,4.36148928354025e-08,"significant"
"2994",-0.890170866464769,9.57236279808363e-10,4.36412722112631e-08,"not significant"
"64693",-1.03156659499542,9.61609197759863e-10,4.36878826815013e-08,"significant"
"57720",-0.738373442539211,9.8205852356614e-10,4.44620176693712e-08,"not significant"
"2782",1.81617897936781,9.87447769255123e-10,4.45513199422753e-08,"significant"
"173",-0.662386043682736,9.98198457927095e-10,4.4881067906591e-08,"not significant"
"1460",1.02950121998068,1.00443137609963e-09,4.49079363082921e-08,"significant"
"55334",-0.968896581929911,1.00568428575974e-09,4.49079363082921e-08,"not significant"
"1608",-0.661800442548905,1.00984822699729e-09,4.4939969391869e-08,"not significant"
"1453",1.34654664407903,1.01898906208169e-09,4.51925114982419e-08,"significant"
"867",-0.962266228933914,1.02397587626584e-09,4.52597337309501e-08,"not significant"
"2005",-0.820029984399883,1.03942260736672e-09,4.54799710652841e-08,"not significant"
"56895",-0.844860718050083,1.03309334338134e-09,4.54799710652841e-08,"not significant"
"83734",-0.968672267316429,1.03935415869281e-09,4.54799710652841e-08,"not significant"
"55585",1.2953326771245,1.0487374162241e-09,4.57340708031639e-08,"significant"
"8499",-0.82092449871711,1.06741286390843e-09,4.63933211083401e-08,"not significant"
"3776",-0.759575375182614,1.08500998876204e-09,4.68970059202039e-08,"not significant"
"8106",1.09747708334272,1.08619493733427e-09,4.68970059202039e-08,"significant"
"5499",1.16791822648852,1.09370438530794e-09,4.69105640790468e-08,"significant"
"7813",-0.585189905927595,1.09062918652608e-09,4.69105640790468e-08,"not significant"
"10425",1.30566641365194,1.09832640238032e-09,4.69543539693017e-08,"significant"
"53358",-0.958001601275127,1.123051151287e-09,4.78544573909516e-08,"not significant"
"845",-1.52831635143792,1.1401566111451e-09,4.84250881196122e-08,"significant"
"3068",1.04620143859174,1.18518334308666e-09,5.01740441899577e-08,"significant"
"3798",-1.13896849971205,1.20824738962362e-09,5.09849116935354e-08,"significant"
"4636",-1.0319934338611,1.21596963810994e-09,5.11452519719855e-08,"significant"
"10060",-0.837135580282165,1.22235601121464e-09,5.11612938283171e-08,"not significant"
"10959",1.47859601081247,1.22419845651008e-09,5.11612938283171e-08,"significant"
"6329",-1.0354851268879,1.23049671430101e-09,5.12602129641244e-08,"significant"
"5714",1.56435685049574,1.31631346394238e-09,5.44870198614117e-08,"significant"
"7307",1.19746633070228,1.31407211748807e-09,5.44870198614117e-08,"significant"
"6927",-0.698175790910718,1.32225393650517e-09,5.45597122724394e-08,"not significant"
"55130",-0.788183178588558,1.32888247095234e-09,5.46602477563013e-08,"not significant"
"317",-0.763846975201876,1.34066688874384e-09,5.49715583721097e-08,"not significant"
"109729181",-0.839642976243824,1.37818504784037e-09,5.54634408604647e-08,"not significant"
"2130",1.1277553208296,1.36975191606668e-09,5.54634408604647e-08,"significant"
"23293",-1.06112221990438,1.37788798850703e-09,5.54634408604647e-08,"significant"
"2334",-0.996646275662344,1.37004086061861e-09,5.54634408604647e-08,"not significant"
"30820",-0.824390108648814,1.36181408669224e-09,5.54634408604647e-08,"not significant"
"3670",-1.12766905714852,1.37483726012313e-09,5.54634408604647e-08,"significant"
"100852405",-0.980353641909647,1.41832334142899e-09,5.67285829720631e-08,"not significant"
"22827",1.14420480811603,1.41635642069868e-09,5.67285829720631e-08,"significant"
"6521",-0.939654539285816,1.43385348005512e-09,5.71743594080694e-08,"not significant"
"1973",1.16686743910171,1.43993255743219e-09,5.72417091962146e-08,"significant"
"3065",1.18252376670989,1.46091217086968e-09,5.77239977195628e-08,"significant"
"3626",-1.13761106695903,1.46091872440032e-09,5.77239977195628e-08,"significant"
"1135",-1.02056802743953,1.4706581873291e-09,5.775877139935e-08,"significant"
"1549",-1.19968250274075,1.46911407592302e-09,5.775877139935e-08,"significant"
"552",-0.671482437089822,1.48612676267953e-09,5.81910115873226e-08,"not significant"
"8034",-1.59026126301743,1.51231510915208e-09,5.90391518210599e-08,"significant"
"5701",1.49378805070379,1.53690211753979e-09,5.98199006286608e-08,"significant"
"4618",-0.766848013857113,1.54871485028065e-09,6.00256399108295e-08,"not significant"
"5708",1.18815718413499,1.55139509547891e-09,6.00256399108295e-08,"significant"
"7347",1.77369959211328,1.55613769398831e-09,6.00310041180874e-08,"significant"
"10989",1.45578557142984,1.57249966429957e-09,6.04832540495637e-08,"significant"
"995",-1.05351692896835,1.59403300440546e-09,6.11311657189493e-08,"significant"
"55296",-0.658528366998136,1.61193027123623e-09,6.16362428347485e-08,"not significant"
"3309",1.77451678558237,1.62867340185787e-09,6.19133308653784e-08,"significant"
"55627",1.25990157537368,1.62697712460497e-09,6.19133308653784e-08,"significant"
"51179",-1.09861092697622,1.63664098314257e-09,6.20353540092907e-08,"significant"
"10221",2.00324299163391,1.65701963323477e-09,6.25390554488002e-08,"significant"
"27252",-0.887927726173515,1.65952244691195e-09,6.25390554488002e-08,"not significant"
"3015",1.625812109399,1.68185530258845e-09,6.3083408418561e-08,"significant"
"50616",-0.811719631815648,1.68364338750358e-09,6.3083408418561e-08,"not significant"
"434",-0.759107182246201,1.69764619480698e-09,6.32445963831092e-08,"not significant"
