"","GSE65635_logFC","GSE65635_SE","GSE65635_logFC_scaled","GSE65635_SE_scaled"
"100126306",-0.00522112949034437,0.0623144850589179,0.00470317805051359,0.0590296451609314
"100126307",-0.017975697092699,0.0290722481631918,-0.00737904647619548,0.027539736410903
"100126308",-0.147363831249906,0.0833821607863776,-0.129946626712371,0.0789867614137846
"100126309",0.072989484573915,0.0848652461537625,0.078791005169147,0.0803916675587576
"100126313",0.0344570918039517,0.100788625863279,0.0422898053235254,0.0954756637295803
"100126314",-0.02848300428803,0.154371758219794,-0.0173324724693792,0.146234219892336
"100126315",0.232285215359227,0.150796823499385,0.229689635800815,0.14284773394417
"100126316",-0.0185435312127824,0.101536942054173,-0.00791694784193898,0.0961845332512484
"100126317",0.163245438852282,0.104735969435309,0.164289215572008,0.099214927404229
"100126318",0.0953000711830452,0.109893649494337,0.0999255136164845,0.104100726002262
"100126319",0.124884770152607,0.109826982668625,0.127950687550202,0.104037573445324
"100126320",-0.0453712039757708,0.0777713298060963,-0.03333042918894,0.0736716992494931
"100126323",-0.0252458892523739,0.10886920587946,-0.0142659984109123,0.103130284811641
"100126324",-0.0427869116142725,0.0524410850354716,-0.0308823649716539,0.0496767106166611
"100126327",-0.115011412453079,0.108014516043602,-0.0992996302737602,0.102320649015313
"100126329",0.135305825555585,0.152842484196844,0.137822408419894,0.144785559876239
"100126331",0.112818694661692,0.0629739312792942,0.116520662026597,0.0596543293953389
"100126332",-0.0438787684841859,0.0572655774440741,-0.0319166658013338,0.0542468851867012
"100126333",0.150589551216292,0.158359987161111,0.152300469205208,0.150012213708765
"100126334",-0.174100584068298,0.120403803484954,-0.155273980860175,0.114056848725033
"100126336",0.0910446341198545,0.075310760286005,0.0958943972619593,0.0713408359594015
"100126338",-0.0266692745930825,0.102027407996462,-0.015614351550794,0.0966491448180364
"100126340",0.0305882591606901,0.14660516927404,0.038624913959939,0.138877038184982
"100126341",-0.104361960987721,0.0467682556826561,-0.0892115529902162,0.0443029182562075
"100126342",0.0179763462343807,0.0964617063357021,0.0266778242241142,0.0913768330305663
"100126343",-0.0139350563979495,0.1584292729153,-0.00355140373457021,0.150077847140232
"100126345",-0.153147277054089,0.179171930201722,-0.13542520449899,0.169727077943545
"100126346",-0.0996950235203533,0.0620223297936311,-0.0847906280250734,0.0587528905407902
"100126347",0.0952709714794384,0.0800537238828906,0.0998979478719137,0.0758337794198289
"100126348",0.102292994069686,0.0985964715011481,0.106549812224519,0.0933990663860863
"100126349",-0.023597478060192,0.0893365455069494,-0.0127044814111039,0.0846272672588494
"100126350",0.123602427928564,0.11636887510084,0.126735942593414,0.110234617175839
"100126351",0.131971825085175,0.0843869132519731,0.134664156136358,0.0799385494525142
"100126354",-0.0611076519345497,0.0996847127920517,-0.0482373475117329,0.0944299422280478
"100126356",0.0343894020787969,0.0857956182267056,0.0422256837881689,0.0812729960858496
"100126791",0.234238036331758,0.209821892008371,0.231539515952473,0.198761360549458
"100126793",0.181779810864442,0.121116535029555,0.181846568443078,0.114732009406102
"100127888",-0.201292896598905,0.172118831525237,-0.181032880388418,0.163045775646586
"100128164",-0.0792361739619629,0.0977535238834562,-0.065410244335939,0.0926005538297431
"100128288",-1.17437852860965,0.477631495695379,-1.10282336801718,0.452453674004135
"100128292",0.0774381000389237,0.112472349842309,0.0830051167374062,0.106543492982897
"100128327",0.00870868855838758,0.117036933517782,0.0178987009822289,0.110867459624293
"100128378",-0.0954222340903277,0.101989275982902,-0.0807430740147447,0.0966130228918489
"100128569",0.162964588921964,0.10265091489776,0.164023170338472,0.0972397842352475
"100128675",-0.135842256487022,0.123286647650827,-0.119032399156689,0.11678772691499
"100128731",0.409351099934819,0.161175287704521,0.397421686009064,0.152679108764413
"100128927",1.27368527786473,0.49020178933759,1.21619343346758,0.464361338370884
"100128977",0.0260518660768243,0.134525913811786,0.0343276518739582,0.127434527457807
"100129055",-0.470530551877876,0.290432216670966,-0.436077967257901,0.275122400147899
"100129066",-0.203599092176027,0.116793419936407,-0.183217507389035,0.110636782594917
"100129128",0.0029204223690309,0.131218013202658,0.0124155569117662,0.124300999209923
"100129271",-0.00166359380670045,0.0585303268399513,0.00807318213310046,0.0554449647020105
"100129354",-0.0282269746368851,0.0954952875290884,-0.0170899391411575,0.0904613579339283
"100129387",-0.108561992589442,0.0700071490372316,-0.0931901845215502,0.0663167987746184
"100129405",-0.441630922148309,0.143460280157904,-0.408701749888766,0.135897928457598
"100129534",-0.0141142583157121,0.0536354819883616,-0.00372115921931323,0.0508081462410386
"100129550",-0.300384633168052,0.411203831369713,-0.274901104486341,0.389527671321033
"100129583",0.24821486012942,0.279298479526226,0.244779566776496,0.264575565774676
"100129792",-0.35808918884251,0.117763967687077,-0.329563827646324,0.111556168982843
"10013",-0.705587629670702,0.300166488577363,-0.658744268384468,0.284343540561582
"100130017",0.0239137886608125,0.112552771832881,0.0323022808695369,0.10661967561623
"100130086",0.00314396743948997,0.0436236800405833,0.0126273180484297,0.0413241054784438
"100130148",-0.0411057262796719,0.0495502332069148,-0.0292898014824843,0.046938246879198
"100130238",-0.0630140040344278,0.067373076062087,-0.0500432083465163,0.0638215780742664
"100130264",0.0396495230900626,0.103205849981837,0.0472085232757294,0.0977654665235544
"100130302",0.0315692043615279,0.0951521142991715,0.0395541497078237,0.0901362747053408
"100130386",-0.213013352848332,0.150252710787732,-0.192135505610688,0.142332303538767
"100130449",-0.00522735524927764,0.288669219055237,0.00469728047565052,0.273452337022485
"100130557",-0.787925334798765,0.275993222642654,-0.736741631477167,0.261444541891248
"100130613",1.25421228757861,0.267005743462972,1.19774694055786,0.2529308278428
"100130717",-0.336578195105892,0.431966307226404,-0.309186762408105,0.409195675980369
"100130733",0.0648411944840124,0.0488554362376081,0.0710722432758166,0.0462800753719105
"100130742",0.16973654599359,0.0964671109519221,0.170438151102658,0.0913819527483558
"100130872",-0.276903082504326,0.106279679894112,-0.252657358073327,0.10067726285526
"100130889",2.56477854404505,1.17435789401183,2.43922813078128,1.11245290256212
"100130958",-0.107809955736156,0.184383327051674,-0.0924777904681387,0.174663761710643
"100130987",0.0573167110426267,0.149885798690243,0.0639444047460696,0.141984732811037
"100131137",-0.0154481965574407,0.122720207036386,-0.00498478036616831,0.116251145597763
"100131187",3.09891305936338,0.283950202160237,2.94520632955217,0.268982077939755
"100131193",-0.0897412165677993,0.0844730547650892,-0.0753615251149855,0.0800201501100189
"100131211",0.101120054593449,0.12606006412691,0.10543870296939,0.119414945776092
"100131257",-0.016421427854346,0.0893484575089198,-0.00590670884012609,0.0846385513326695
"100131439",0.150717335566175,0.0887769069802006,0.152421517542903,0.0840971294647051
"100131454",0.0149693690193899,0.156445715360557,0.0238293565229034,0.148198850651661
"100131496",-0.103713886739422,0.130002067380525,-0.0885976412668206,0.123149150641367
"100131551",0.132401879087046,0.113742207448887,0.135071540312067,0.107746411435169
"100131561",-0.192192034023271,0.0794731261247989,-0.172411759825677,0.0752837872372894
"100131726",-0.0896310941657417,0.139662009345314,-0.075257207694861,0.132299879334985
"100131816",0.0602097273163054,0.183360690451742,0.0666849188322983,0.17369503228015
"100132111",0.325842157894764,0.196421655471568,0.318314826476671,0.186067502819716
"100132341",0.92831613264795,0.267443813009455,0.889030044852481,0.253345805032458
"100132354",0.0479892218632862,0.092726074479964,0.0551086039530709,0.0878381209207318
"100132406",-0.428094214488992,0.318562673032345,-0.395878614962412,0.301769990281352
"100132417",0.28857898265172,0.136337315658907,0.283015938744762,0.129150443238516
"100132476",0.0616531973895134,0.0701488525691233,0.0680522979599815,0.0664510325598725
"100132596",-0.0257785888045436,0.115921783380976,-0.0147706172890469,0.109811093406798
"100132707",-1.78388660164654,0.466144306024389,-1.68020188988208,0.44157201896785
"100132708",-0.15365084256723,0.112743406584578,-0.135902225107087,0.106800261265575
"100132832",-0.185707329007364,0.143323238811185,-0.166268888939391,0.135768111095527
"100132948",-0.0761288088586127,0.0930228289336252,-0.0624666805840634,0.0881192322880645
"100133308",-0.0380989695001297,0.101922669818985,-0.0264415425967086,0.0965499277989848
"100133545",-0.0996213737876204,0.0970108688882309,-0.084720860657417,0.0918970470800092
"100133612",0.0989659936753124,0.110952154415827,0.10339819101567,0.105103432994987
"100133941",4.39514449776788,0.675360439339431,4.17310834596321,0.639759552730702
"100133985",0.036509667522088,0.157681149830625,0.0442341817585223,0.1493691605454
"100133991",0.341477155759722,0.158674675621964,0.333125642536336,0.150310313711723
"100134229",0.164439563724497,0.106137409560543,0.165420393458145,0.100542492146658
"100134259",-0.426132444478915,0.11668945444138,-0.39402025751193,0.110538297527206
"100134368",0.185735768476842,0.118997157264318,0.185593992078384,0.112724352320825
"100134713",0.0684219875447072,0.0843787145510989,0.0744642787482704,0.0799307829371859
"100134868",-0.45165896045105,0.447327801799675,-0.418201171124637,0.423747406175113
"100134869",0.0152752764703195,0.222432673936492,0.0241191383972682,0.210707378906426
"100134934",1.1077730983148,0.232082043047642,1.05902713292848,0.219848092082817
"100137047",0.388165753964859,0.230402193573516,0.377353102371794,0.218256794035699
"10014",-1.54882103773448,0.196951433087779,-1.45752754997277,0.186569353788549
"100144603",0.395296243172484,0.103018341769602,0.384107715642721,0.0975878426015639
"100144604",1.04631412139713,0.786793598804107,1.00080789873319,0.745318635119684
"100144748",0.374611494865685,0.223948822275292,0.364513341210532,0.212143605144453
"10015",-0.263211099236068,0.378098111607673,-0.239687132721862,0.35816708335336
"100151683",1.22586294185664,0.581408288427341,1.17089199957697,0.550759986655442
"100151684",0.982841129458537,0.488943314176973,0.940680816115161,0.463169202351388
"100158262",0.0659927626336714,0.0773534211969028,0.0721631077704639,0.0732758202353752
"10016",1.59479512994263,0.243978807574063,1.52037633103812,0.231117731684168
"100169750",0.37231692472067,0.30858726465778,0.362339726820089,0.292320424644579
"100169752",-0.0936077640494508,0.089738713151025,-0.0790242517767557,0.0850082350756025
"100169760",0.124916998043911,0.444805187025584,0.127981216583478,0.421357768278698
"100169851",0.585893446179006,0.280499208463814,0.564657795636215,0.265712999600106
"100169890",-0.0559362451652339,0.0732408533157962,-0.0433385457919253,0.0693800418703219
"10017",0.197531242224176,0.196624932644941,0.196767680333239,0.186260064459312
"100170222",-0.0284965373526687,0.0864336999469112,-0.0173452921533227,0.0818774420263368
"100170765",-0.0843340295470565,0.0759536866800692,-0.070239372041724,0.0719498711920657
"100170841",2.46250615204639,0.757262891827582,2.34234691602466,0.717344607050167
"10018",0.50046237190389,0.134214808424931,0.483730126966415,0.127139821651021
"100187716",0.0835305089718545,0.142039697521371,0.0887763709994957,0.134552230280407
"100188893",0.724474459877996,0.264485018531516,0.695933662827592,0.250542980168034
"100188947",1.75067044767996,0.851542085398824,1.66803485195315,0.806653976088637
"100188949",-0.0272140208291978,0.105154699566449,-0.0161303820851109,0.0996115846346628
"100188953",0.135914349171019,0.484777460459554,0.138398854378761,0.459222947054581
"100188954",-0.0680005511555413,0.0597286729910732,-0.0547668950922109,0.0565801413469561
"100189589",0.0750770258089064,0.13783236159426,0.0807685039520359,0.130566679463204
"10019",-0.611825774179096,0.245085864770537,-0.569924966514814,0.232166431571826
"100190938",-0.419157083791188,0.374897832958668,-0.38741259533071,0.355135503891727
"100190939",-0.844072659914195,0.265026062568726,-0.789929211783183,0.251055503660811
"100190940",-0.0469461584978852,0.0768240665844764,-0.0348223617066703,0.0727743699721453
"100190986",-0.642618211081654,0.354814140959058,-0.599094213797846,0.336110501741143
"100191040",0.137804124945028,0.0577884849203125,0.140189012690556,0.0547422281674731
"100192378",-0.106135691698919,0.0628001931171286,-0.0908917834277145,0.0594897496502948
"100192379",0.214207758569786,0.137769755108153,0.212565112366434,0.130507373209511
"100192386",-0.00313502581559622,0.103806118193063,0.00667931505257448,0.0983340922528136
"100192420",-0.138708141728966,0.136254327698729,-0.121747212393835,0.129071829897858
"100192426",-0.0589612850798904,0.0731051825588437,-0.0462041240373524,0.0692515228488769
"1002",-0.0297308296469145,0.0769794591932385,-0.0185145200797883,0.0729215712295604
"10020",-0.729467469580765,0.461842252732278,-0.681365308661991,0.437496743707906
"10021",0.16796427939894,0.150311798993644,0.168759307602405,0.142388276974557
"100216001",-0.0691631990302239,0.0897452359967846,-0.0558682552563002,0.0850144140766849
"100216545",-0.114640430396692,0.0891911306518334,-0.098948204130563,0.0844895177887139
"10022",0.0399517864842593,0.0910669487221595,0.0474948531858249,0.0862664541619043
"10023",0.27750563928557,0.236200017556505,0.27252631455817,0.223748992071161
"100233209",-0.00399331072916631,0.17191357158125,0.0058662736891239,0.16285133575596
"10024",1.40136499746388,0.504714630579092,1.33714265634985,0.478109151065682
"10025",0.432917702374865,0.288496190073517,0.41974600078707,0.273288429074215
"10026",0.434728854319844,0.340010833772771,0.421461679838956,0.322087534696024
"100272147",-0.354313166574926,0.353677205302902,-0.32598685426101,0.335033498404115
"100287171",-0.108929670669659,0.35378025953759,-0.0935384808540669,0.335131120247578
"100287569",-0.203386021173838,0.11985264441593,-0.183015668191592,0.113534743403278
"100287792",-0.148078932572703,0.0473527121129123,-0.130624032251372,0.0448565657052304
"100287896",-0.23048692749445,0.400695637362339,-0.208687979888188,0.379573405263133
"100287932",0.864809833311686,0.241752268472687,0.828871410599801,0.229008562155335
"100288287",0.0304459390440037,0.0378505745696965,0.038490096092483,0.0358553229457652
"100288323",0.0654089872676478,0.0674895348314515,0.0716101054841177,0.0639318978470281
"100288413",1.24946123161661,0.340510364868916,1.1932463313125,0.322560733557001
"100288801",-0.181034982373596,0.0716321094810194,-0.161842839946137,0.0678561012065754
"100289635",-0.418917712092519,0.193101249765133,-0.387185841849226,0.182922128667048
"100289678",-0.0918383306497885,0.42678974386404,-0.0773480921227168,0.404291989491673
"1003",-1.45624751665545,0.490614819955583,-1.36983394076736,0.46475259653177
"100302112",-0.094274118575119,0.0818359834806792,-0.0796554801527004,0.0775220891529938
"100302113",-0.0817281241312511,0.0820650242290211,-0.0677708340786404,0.0777390562688936
"100302115",-0.0536040716843909,0.0665960183259491,-0.0411293102843585,0.063085482086465
"100302116",0.00303333014195761,0.117737011630586,0.0125225128749821,0.111530633885377
"100302117",-0.0566080432253644,0.0978498875912625,-0.0439749307523692,0.0926918378301295
"100302118",-0.0744496971250133,0.0699588035997093,-0.060876081388287,0.0662710018139375
"100302121",-0.0398630230528276,0.0607436192206927,-0.0281126059965294,0.0575415857965927
"100302122",0.0691479688448728,0.0854407985632609,0.0751519907385361,0.0809368803527346
"100302123",-0.143200342160902,0.164510150914033,-0.126002611395179,0.155838178308703
"100302124",0.0303887756067187,0.0810167636074265,0.0384359459632487,0.0767460535590036
"100302125",0.303337666495568,0.102675095542772,0.296996634718113,0.0972626902240148
"100302126",0.0990543063643345,0.132579561374667,0.103481848397919,0.125590774859793
"100302127",0.10515049441702,0.0616645477449695,0.1092566825676,0.0584139685813536
"100302128",0.078309289273033,0.0837753303874825,0.0838303821842581,0.079359205509557
"100302129",-0.0161836848783388,0.135592829389092,-0.00568149822497071,0.12844520174783
"100302130",0.0841155808567908,0.059694211390644,0.0893306014601787,0.0565474963520871
"100302131",-0.00440459213413469,0.102387740120953,0.00547667253341158,0.0969904824288447
"100302134",-0.0526582642720221,0.0683469352054395,-0.0402333600748701,0.0647441012984329
"100302135",-0.145834626455575,0.0735284644922421,-0.128498032275582,0.0696524919382935
"100302136",-0.0630707786018156,0.0800577448116409,-0.0500969901047047,0.0758375883897197
"100302137",0.250040010506842,0.0988236257662069,0.246508506348775,0.0936142464626051
"100302138",-0.196868863042216,0.0490760893047343,-0.176842054920078,0.0464890969540325
"100302140",-0.0289272971508012,0.0912953352377155,-0.017753344920016,0.0864828015321837
"100302141",0.0969856160202376,0.0778865589306904,0.101522206801837,0.073780854196863
"100302142",-0.112494468581961,0.113538471796932,-0.0969153643448737,0.107553415485187
"100302144",-0.162883387263559,0.125524159122309,-0.144648086311612,0.118907290417444
"100302145",-0.708206264428339,0.154665753949466,-0.661224864676057,0.146512717958797
"100302146",0.0529299219239814,0.039884738486523,0.0597888604159731,0.0377822581374129
"100302147",-0.176783356477247,0.145889677941126,-0.157815333856963,0.138199263194823
"100302148",-0.0680643860414829,0.069670150550806,-0.0548273649919856,0.065997564794675
"100302150",0.132373191396293,0.0954114436662274,0.135044364861543,0.0903819338085596
"100302152",0.0979263489298461,0.120611211701461,0.102413350005426,0.114253323644344
"100302153",-0.116777527706917,0.0564055871241666,-0.100972646694402,0.0534322283155423
"100302155",0.0457781702326274,0.0658522756193684,0.0530141054898823,0.0623809449628897
"100302156",-0.307359117075279,0.170180364258121,-0.281507936105587,0.161209492560466
"100302157",-0.146126085503123,0.248839491724086,-0.128774127378341,0.235722190187579
"100302163",0.107626624111535,0.0830523044093697,0.111602285794546,0.0786742930547757
"100302164",0.0793112416428601,0.0941345911734144,0.084779517731204,0.0891723891978268
"100302166",0.119009256445675,0.185881881294624,0.12238489511959,0.176083321306332
"100302167",-0.157363010322918,0.125053742045744,-0.139418710001232,0.118461670862359
"100302168",-0.054503553477085,0.0871226635895911,-0.0419813768785261,0.0825300877044279
"100302170",0.132764480329755,0.0976038251781193,0.135415027427009,0.092458746327864
"100302171",-0.00157942875143746,0.100885759353321,0.00815291051956513,0.0955676769339748
"100302172",0.0224346270239657,0.097853616232412,0.0309010916199399,0.0926953699200406
"100302175",0.0152413995520977,0.0964382775283306,0.0240870472637238,0.0913546392471406
"100302177",-0.117842106200247,0.0729064532983491,-0.101981107097273,0.069063269383908
"100302178",-0.0940479250172714,0.0736233897414249,-0.0794412101407633,0.0697424133068289
"100302181",-0.0615004332421085,0.0871945203537282,-0.0486094237824285,0.0825981566178661
"100302184",-0.163836933944004,0.0895872436159277,-0.145551367822128,0.0848647500913162
"100302185",-0.0883250788454131,0.0988778474912863,-0.0740200375431563,0.0936656099487742
"100302186",-0.0940951880072269,0.128084476280929,-0.0794859817139165,0.121332643258438
"100302187",-0.0792693700051617,0.0600030433060576,-0.0654416904860422,0.0568400485309906
"100302190",0.0435891546735938,0.10125892998183,0.0509404814909142,0.0959211762811091
"100302191",-0.00790612205359942,0.115302103995828,0.00215972193242435,0.109224079742411
"100302192",-0.122232295214254,0.0911772772015954,-0.106139872100967,0.0863709667962635
"100302193",-0.116766701710792,0.0864168061500005,-0.100962391378817,0.0818614387674458
"100302201",1.1673669659302,0.330177430478831,1.11547957501764,0.312772488497427
"100302202",-0.108506731783936,0.0749558526447742,-0.0931378367289426,0.0710046368861531
"100302203",-0.0544936737937745,0.121727997228038,-0.0419720179919113,0.115311239043828
"100302208",0.0153604743342735,0.15007776202711,0.0241998451490438,0.142166577010639
"100302210",0.300948999588094,0.209739707856724,0.294733883773088,0.198683508645443
"100302211",-0.0542406768729187,0.0859631505207817,-0.0417323575269198,0.0814316970983503
"100302212",-0.143591578452201,0.177568533278462,-0.126373224093456,0.168208202334725
"100302214",0.00254645409408827,0.0846194112848782,0.0120613019652568,0.0801587916060044
"100302217",-0.0699628028812125,0.060986658040518,-0.0566257088651768,0.0577718130909539
"100302219",0.0711125911721879,0.0802815801279413,0.0770130501494741,0.0760496244722326
"100302220",-0.115678774303058,0.116681027111515,-0.0999318128740171,0.110530314434814
"100302222",0.0338680589098725,0.0539661500583743,0.0417318226539625,0.0511213835055436
"100302223",-0.00918754684287304,0.058512700126686,0.00094584604883606,0.0554282671616486
"100302225",0.0344082703907889,0.152219958703738,0.0422435574777391,0.144195850133361
"100302227",0.0546298145686492,0.0917979527394121,0.0613991450798285,0.0869589241022213
"100302228",-0.0761782703739131,0.0861799573484498,-0.0625135347897034,0.0816370751913188
"100302229",-0.0377454447822796,0.0815724696289451,-0.0261066535475481,0.0772724661456281
"100302232",0.0518764705868833,0.104232801558568,0.0587909406134679,0.0987382834715646
"100302235",0.075491437404378,0.0828982852827116,0.081161070293684,0.0785283928778581
"100302242",0.0613372211175607,0.158937143136896,0.0677529780314768,0.150558945538787
"100302246",0.0929348693527752,0.09341946871376,0.0976849908127926,0.0884949636361762
"100302250",0.0854271514099709,0.0673469049213788,0.0905730340067134,0.0637967865166053
"100302256",0.0632616792080292,0.0363740672024732,0.0695759904193675,0.0344566480488726
"100302259",0.0978922796239443,0.0934966872565628,0.102381076625707,0.0885681116879844
"100302260",0.05852477207468,0.0572007071286944,0.0650887841626279,0.0541854344390184
"100302261",0.00354721955551263,0.0788631050417358,0.0130093131703778,0.0747059227481605
"100302263",-0.0907576654242295,0.0642061202064078,-0.0763243929821046,0.0608215648313691
"100302270",-0.0444085383546104,0.0611267201068767,-0.0324185094326909,0.0579044919387344
"100302274",-0.0246057736932137,0.105711666579218,-0.0136596258430656,0.100139191740763
"100302275",-0.053530957156009,0.127140286789901,-0.0410600499083415,0.120438225683338
"100302276",0.0604960350333874,0.0534745140196016,0.0669561341513402,0.0506556635226273
"100302279",-0.0294380918276707,0.0665740748168601,-0.0182372136143844,0.063064695305448
"100302281",0.176256526471507,0.0671078087603946,0.176614437943571,0.0635702940481384
"100302283",0.0337973432965306,0.158373360529637,0.0416648347368038,0.150024882114802
"100302286",0.320186861349847,0.242588450430094,0.312957642701331,0.229800665695773
"100302287",-0.213465321633877,0.101316859303735,-0.192563649356228,0.0959760519221941
"100302288",-0.152541622461825,0.139845719408451,-0.134851476325876,0.132473905323152
"100302289",0.103260463246284,0.0813725540482211,0.107466282322036,0.0770830888960027
"100313769",-0.070670588256549,0.051725633364129,-0.0572961841088816,0.0489989731973561
"100313770",0.0418031553421399,0.063554776848315,0.0492486291600523,0.0602045563257256
"100313771",-0.108083041969258,0.102643287382016,-0.0927364812592618,0.0972325587956506
"100313772",-0.0760450624833107,0.105250168355451,-0.0623873488073036,0.0997020208909101
"100313774",0.082932322931021,0.0935925246784631,0.0882097176812947,0.0886588971450505
"100313777",-0.0405927413108884,0.0908154369749765,-0.0288038579550437,0.0860282005812804
"100313778",-0.236932885427178,0.208865722554756,-0.214794146201389,0.19785559452239
"100313779",-0.00811703972820599,0.102715959950939,0.0019599225522574,0.0973014005096175
"100313780",0.0908790982242893,0.106392211459652,0.0957375874100063,0.100783862442449
"100313781",0.0630971357519048,0.0783797695012133,0.0694201206914962,0.0742480657118112
"100313806",0.061411255099066,0.048649248497975,0.0678231093926519,0.0460847565933703
"100313824",-0.00130912976071151,0.119060003008984,0.00840896099474477,0.112783885220824
"100313829",0.0128610179347026,0.0929543453552588,0.0218321448587761,0.0880543587465999
"100313830",-0.111794341368608,0.116685530395181,-0.0962521435715229,0.110534580332809
"100313835",0.00769949421654825,0.0437346999694883,0.0169427052159016,0.04142927311327
