"","GSE76211_logFC","GSE76211_SE","GSE76211_logFC_scaled","GSE76211_SE_scaled"
"100128340",-0.00563530797246337,0.0778712501003782,0.0344039747598162,0.179184063482854
"100128361",0.309229647159657,0.30405443654268,0.758917605094431,0.699638305401269
"100128378",-0.122998241273748,0.161049020330994,-0.235651626814366,0.370578587676996
"100128385",-0.0427474304299205,0.0598800776067717,-0.0509921232587534,0.137785840260935
"100128386",0.145407001109521,0.0573309416444104,0.381956822110492,0.131920202563872
"100128398",-0.093618373234345,0.191547377381689,-0.168047676279294,0.44075621470687
"100128420",-0.0792491905361832,0.0792467537907027,-0.134983759346341,0.182349138401393
"100128505",0.00163623888975017,0.0677180333795223,0.0511360204493086,0.155821209706654
"100128531",0.0452624763415796,0.102453832499492,0.151521290892639,0.235749317019908
"100128537",-0.273951262590474,0.127363654344312,-0.582999020360493,0.293067558258303
"100128553",0.0435290928285665,0.923349074090419,0.147532723853642,2.12465369305595
"100128554",-0.0649068810134228,0.0330753247660703,-0.101981678389578,0.0761073064187366
"100128560",0.0262200321949706,0.0547806488485455,0.107704060317344,0.126051902958497
"100128569",-0.000860852673280732,0.229481995105776,0.0453901384636481,0.528044898806699
"100128590",0.151008244015114,0.213602083881375,0.394845448697135,0.491504750584251
"100128593",0.0476318608763089,0.189733607592628,0.156973315206348,0.436582676454853
"100128594",-0.0691682376374612,0.170936291349247,-0.111787186775028,0.393329492478487
"100128640",-0.133911669876326,0.180308854292578,-0.260763750749957,0.414896038684822
"100128675",0.00583657319902642,0.0711553858729534,0.0608011146728173,0.163730660069939
"100128682",0.0116451945543465,0.037729706321061,0.0741669252426734,0.0868171768644767
"100128714",-0.0197897283196262,0.10341002362968,0.0018342323866074,0.237949541261237
"100128731",-0.0634137876968257,0.125494588468969,-0.0985460262421922,0.288766782066456
"100128750",-0.174071158653384,0.0844245257752333,-0.353171929342076,0.194263345798603
"100128782",-0.427310018075805,0.153752329948138,-0.935882079809433,0.353788685998379
"100128787",-0.00499396553842058,0.136475987615543,0.035879722783222,0.314035308246192
"100128788",0.0275072292808014,0.0744831263511936,0.110665939111445,0.171387889924845
